time;step;angle;posX;posY;posZ;fuel;brake_input;throttle;vel
1777127641.9840052;1;-1.2029560955475787;111.0145778284641;245.34461971724522;23.3930113624956;0.5818125610156882;0.0;0.0032999999821186066;[-0.04200873523950577, 0.022001206874847412, -0.03258616477251053]
1777127641.988006;2;-1.153372563817407;111.01371581642888;245.3446374332234;23.392132121603936;0.5851762654081706;0.0;0.006599999964237213;[-0.06311657279729843, -0.013933039270341396, -0.07597386091947556]
1777127642.0018933;3;-1.0970731716161388;111.01245062239468;245.3445692088717;23.390756650594994;0.5884726951554149;0.0;0.010000000149011612;[-0.08059007674455643, 0.014534426853060722, -0.08010107278823853]
1777127642.0182738;4;-1.0319634737670857;111.01111483236309;245.3450776937534;23.389415131765418;0.5917031957400972;0.0;0.013300000131130219;[-0.08548644930124283, 0.03164388984441757, -0.09663039445877075]
1777127642.0343509;5;-0.9769081774635137;111.00957860716153;245.3452683758951;23.38768155395519;0.5948690856210114;0.0;0.016600000113248824;[-0.10130343586206436, 0.006239738781005144, -0.09265860915184021]
1777127642.0508952;6;-0.9304921616344348;111.00764342886396;245.34556953265565;23.386088124942034;0.5979716569090406;0.0;0.02000000029802322;[-0.12341795861721039, 0.025517908856272697, -0.10069591552019119]
1777127642.0679655;7;-0.8966781972324775;111.00540916528553;245.3458485507872;23.38437807955779;0.601012175841598;0.0;0.023300000280141828;[-0.13885538280010223, 0.010134957730770111, -0.09695632010698318]
1777127642.0841124;8;-0.8763597188558332;111.00325184967369;245.34598248438851;23.382843080209568;0.6039918832974934;0.0;0.026600000262260434;[-0.13343727588653564, 0.03334876149892807, -0.09052590280771255]
1777127642.1009543;9;-0.8563992733939323;111.00047820387408;245.34704407246318;23.381177892675623;0.6069119954117467;0.0;0.03000000044703483;[-0.18218019604682922, 0.06329615414142609, -0.09543409943580627]
1777127642.1698658;10;-0.8346077944596931;110.99759742058814;245.34752085490618;23.379648187197745;0.6097737039583359;0.0;0.03330000042915344;[-0.16337601840496063, 0.0044141365215182304, -0.08752521127462387]
1777127642.1823406;11;-0.7747205456988616;110.9883181869518;245.34877729476284;23.3750310173491;0.6180199712619855;0.0;0.04330000057816505;[-0.20900599658489227, -0.027607211843132973, -0.09597699344158173]
1777127642.1983488;12;-0.759837391812993;110.98463252210058;245.34892368275905;23.37368843262084;0.6206595136941219;0.0;0.046600000560283655;[-0.22891224920749664, 0.025268159806728363, -0.06620242446660995]
1777127642.2152991;13;-0.7467034968992052;110.98075459059328;245.34913138652337;23.37296377745224;0.6232462633372098;0.0;0.05000000074505805;[-0.24058935046195984, 0.01475196611136198, -0.03280436992645264]
1777127642.232294;14;-0.7574837245875253;110.97636193176731;245.34927596470516;23.372194103547372;0.6257812759115705;0.0;0.05330000072717666;[-0.28187426924705505, 0.0006644262466579676, -0.04764135554432869]
1777127642.247801;15;-0.7631267106046311;110.97172586154193;245.34937822507345;23.371978333045263;0.6282655859581809;0.0;0.056600000709295266;[-0.2825324833393097, 0.01949007250368595, 0.014814025722444057]
1777127642.2651553;16;-0.771688530943914;110.96653347462416;245.350204946124;23.372063093207544;0.6307002074691785;0.0;0.06000000089406966;[-0.3288591504096985, 0.06803014874458313, 0.0007261558785103261]
1777127642.2816262;17;-0.7832336696122066;110.96091768192127;245.3508642084198;23.372413375298493;0.6330861340980592;0.0;0.06330000087618827;[-0.34939074516296387, 0.014494293369352818, 0.04122327268123627]
1777127642.29798;18;-0.7841599738172026;110.95480671245605;245.35128527210327;23.37286297205719;0.6354243395465241;0.0;0.06660000085830688;[-0.3945932388305664, 0.04120105504989624, 0.009508243761956692]
1777127642.3141797;19;-0.7846717725651351;110.94782355707139;245.35213748918613;23.37334293263848;0.6377157782038009;0.0;0.07000000104308128;[-0.420850932598114, 0.051544733345508575, 0.053515709936618805]
1777127642.3800654;20;-0.7739478527691152;110.94065700657666;245.35264742840081;23.373934906499926;0.6399613852929362;0.0;0.07330000102519989;[-0.45424023270606995, 0.010183577425777912, 0.009916899725794792]
1777127642.3820667;21;-0.7236663659209183;110.91562222316861;245.35282557515893;23.374160087718337;0.6464322907524497;0.0;0.0833000011742115;[-0.5408896207809448, 0.007203263230621815, 0.003949746955186129]
1777127642.3995671;22;-0.7114487184511535;110.9065706813708;245.35250967936008;23.37419980053528;0.6485035550443549;0.0;0.08660000115633011;[-0.5646519064903259, -0.03269752115011215, -0.003221475053578615]
1777127642.4160824;23;-0.70721377970351;110.89648967329413;245.35265981966222;23.374220791167318;0.6505333906519521;0.0;0.09000000134110452;[-0.6177696585655212, 0.05673732981085777, 0.004690949805080891]
1777127642.4326987;24;-0.6996938971007659;110.88607041165233;245.35380335280206;23.374194537354924;0.6525226260202498;0.0;0.09330000132322312;[-0.6441034078598022, 0.071271151304245, -0.006176220253109932]
1777127642.4498026;25;-0.6899857979546804;110.87512776162475;245.3550334374886;23.37396985394298;0.6544720729099258;0.0;0.09660000130534173;[-0.6811836957931519, 0.07585377246141434, -0.02445916086435318]
1777127642.4675264;26;-0.678739198323379;110.86316043697298;245.35648613749072;23.373466332268436;0.6563825270682557;0.0;0.10000000149011613;[-0.7243609428405762, 0.09744809567928314, -0.022301141172647476]
1777127642.4835942;27;-0.6530856561366692;110.85084334108979;245.35838337661698;23.37320719685522;0.6582547682126766;0.0;0.10330000147223474;[-0.7703438997268677, 0.13516806066036224, -0.011510813608765602]
1777127642.4996572;28;-0.6393316354454655;110.83784907218069;245.3605044693686;23.373164713160804;0.6600895603312206;0.0;0.10660000145435335;[-0.803094744682312, 0.10371380299329758, 0.004224547650665045]
1777127642.51529;29;-0.6352000241187961;110.82373870071024;245.3620517712552;23.37326697809476;0.6618876523808335;0.0;0.11000000163912775;[-0.8594884872436523, 0.10029879212379456, 0.01241437066346407]
1777127642.582101;30;-0.6271550051024998;110.80912887118757;245.36371022241656;23.373466221644776;0.6636497782122116;0.0;0.11330000162124636;[-0.9025654196739197, 0.08812063932418823, 0.012558012269437313]
1777127642.5841045;31;-0.6099005256251245;110.7610834762454;245.3657358508499;23.372625894495286;0.6687274780253741;0.0;0.12330000177025797;[-1.0284981727600098, 0.012200737372040749, -0.048782285302877426]
1777127642.6007264;32;-0.6092341122786507;110.74374966137111;245.36643790022936;23.37185110815335;0.6703527879654981;0.0;0.12660000175237657;[-1.068772315979004, 0.05927995592355728, -0.04589831084012985]
1777127642.618073;33;-0.6117745069486641;110.72511755302548;245.36765237746295;23.37120405927999;0.6719455865390552;0.0;0.13000000193715097;[-1.1224474906921387, 0.1021905466914177, -0.01919133961200714]
1777127642.633634;34;-0.5932674786607787;110.70620065554976;245.36953882919624;23.370897731074365;0.6735065238019862;0.0;0.13330000191926958;[-1.173654556274414, 0.12404248118400574, -0.01859269291162491]
1777127642.6509616;35;-0.5857422046121425;110.68639770522714;245.37176436255686;23.3710752515035;0.6750362366447262;0.0;0.13660000190138818;[-1.2168742418289185, 0.1254013329744339, 0.022203223779797554]
1777127642.6676993;36;-0.5835218279946658;110.66521914675832;245.37401639856398;23.371326668537222;0.6765353495695611;0.0;0.1400000020861626;[-1.2753894329071045, 0.15560120344161987, 0.007040889468044043]
1777127642.6836176;37;-0.577214190469336;110.64386578090489;245.3764967676252;23.371243988076458;0.6780044744194325;0.0;0.1433000020682812;[-1.3077019453048706, 0.1316344141960144, -0.02262747846543789]
1777127642.7001312;38;-0.5792310631001739;110.6217766944319;245.37842230079696;23.370820759009803;0.6794442105914746;0.0;0.1466000020503998;[-1.3690581321716309, 0.08982759714126587, -0.03310340270400047]
1777127642.7172685;39;-0.5939549246475241;110.59813604876399;245.37979980383534;23.370129711576737;0.6808551458957978;0.0;0.1500000022351742;[-1.4175777435302734, 0.10701458901166916, -0.03350784257054329]
1777127642.7839117;40;-0.5809060975264092;110.57422393932939;245.38181978231296;23.36999835440656;0.6822378561859466;0.0;0.1533000022172928;[-1.4775569438934326, 0.12616212666034698, -0.0029986565932631493]
1777127642.7859128;41;-0.5753270614633601;110.49639073759317;245.38807702832855;23.369131135579664;0.6862222235920235;0.0;0.16330000236630443;[-1.6327738761901855, 0.1465667486190796, -0.03283114358782768]
1777127642.802361;42;-0.5684695766529965;110.46902861073613;245.39074758905917;23.36880613170797;0.6874975651148562;0.0;0.16660000234842304;[-1.690266489982605, 0.1796041578054428, -0.02406879886984825]
1777127642.819891;43;-0.566832568862322;110.43972443975508;245.39385055517778;23.368303846684285;0.6887473927075505;0.0;0.17000000253319744;[-1.7485501766204834, 0.18432924151420593, -0.004918736405670643]
1777127642.8355134;44;-0.5537688943626213;110.41048362664878;245.39692026027478;23.368477217954933;0.6899722165115385;0.0;0.17330000251531605;[-1.7929491996765137, 0.17631110548973083, -0.007075584027916193]
1777127642.8528373;45;-0.5552676944887771;110.38036654144526;245.4000893374905;23.368026584968902;0.6911725362168951;0.0;0.17660000249743465;[-1.8621068000793457, 0.22117990255355835, -0.03473752737045288]
1777127642.869801;46;-0.545945018536816;110.34827093780041;245.4035452567041;23.3676538777072;0.692348841977388;0.0;0.18000000268220906;[-1.905025601387024, 0.18191474676132202, -0.01650996506214142]
1777127642.886546;47;-0.5472758444642619;110.31611291319132;245.40678581013344;23.367126701690722;0.6935016139456716;0.0;0.18330000266432767;[-1.9754995107650757, 0.19765253365039825, -0.036690518260002136]
1777127642.9030638;48;-0.5360810142675931;110.28327130898833;245.41010085470043;23.366834589774953;0.694631322378795;0.0;0.18660000264644627;[-2.0238349437713623, 0.2129574567079544, -0.007739956956356764]
1777127642.920061;49;-0.5312263342664681;110.24825255945325;245.41376902349293;23.366642090273672;0.6957384286650191;0.0;0.19000000283122068;[-2.099761486053467, 0.22142396867275238, -0.03416294604539871]
1777127642.9860334;50;-0.5344766375722271;110.21323511749506;245.4174082078971;23.365948217222467;0.6968233847091504;0.0;0.19330000281333928;[-2.1446545124053955, 0.23001760244369507, -0.024303654208779335]
1777127642.9870362;51;-0.5204938130554629;110.10145025700331;245.43001144006848;23.365071450156393;0.6999497350731856;0.0;0.2033000029623509;[-2.319376230239868, 0.25649401545524597, -0.040452685207128525]
1777127643.003573;52;-0.5252531048282744;110.06251312792301;245.43425664911047;23.36447555705672;0.7009504305442358;0.0;0.2066000029444695;[-2.386021852493286, 0.3063982129096985, -0.011439160443842411]
