time;step;angle;posX;posY;posZ;fuel;brake_input;throttle;vel
1777128354.0799873;1;-1.2039866521838334;111.01452528050868;245.344587178668;23.392994923109654;0.5818125611416735;0.0;0.003400000184774399;[-0.041197631508111954, 0.01155887171626091, -0.031827956438064575]
1777128354.0829885;2;-1.1547786865018876;111.01363605237566;245.34459803419486;23.392102917830925;0.5851762655441135;0.0;0.006700000166893006;[-0.06562130898237228, -0.014916792511940002, -0.07520215213298798]
1777128354.0982234;3;-1.0996932358182354;111.0123882064363;245.34453506093996;23.390762796392664;0.5884726952870002;0.0;0.010000000149011612;[-0.08144873380661011, 0.014405588619410992, -0.080254927277565]
1777128354.1154447;4;-1.0327721511549472;111.01099431270268;245.34506452846108;23.38936739519704;0.5917031958622918;0.0;0.013400000333786011;[-0.08628653734922409, 0.03029002994298935, -0.09831710159778595]
1777128354.1304948;5;-0.977114446511647;111.00944210845046;245.3452543990279;23.38762777566444;0.5948690857543524;0.0;0.016700000315904618;[-0.10226190835237503, 0.006057084538042545, -0.09256893396377563]
1777128354.1465087;6;-0.9326327859750727;111.00755624868907;245.3455542952579;23.386063175974414;0.5979716570287708;0.0;0.020000000298023225;[-0.12376295775175095, 0.025380108505487442, -0.10073352605104446]
1777128354.164712;7;-0.8978138041501929;111.00525791291147;245.34584662455018;23.38428976794239;0.601012175944332;0.0;0.023400000482797625;[-0.13849522173404694, 0.014836115762591362, -0.0968003123998642]
1777128354.1798549;8;-0.8766108998051043;111.00311160087585;245.34601422952255;23.382740135653876;0.6039918834151641;0.0;0.026700000464916232;[-0.13522733747959137, 0.03703724220395088, -0.09078845381736755]
1777128354.1974537;9;-0.8577007274236286;111.00041340710595;245.34705337509513;23.381112801493146;0.606911995502637;0.0;0.03000000044703484;[-0.1819152683019638, 0.061289120465517044, -0.0969863086938858]
1777128354.2662468;10;-0.8350437440250987;110.99744964810088;245.34753992775222;23.37953486747574;0.6097737040177621;0.0;0.033400000631809236;[-0.16297058761119843, 0.007301850710064173, -0.08660800755023956]
1777128354.2783418;11;-0.774367393746919;110.98813932714984;245.34878148797725;23.374926838325337;0.6180199712507674;0.0;0.04340000078082085;[-0.2100526988506317, -0.02570120058953762, -0.09581313282251358]
1777128354.2943127;12;-0.760022657059031;110.98444589064457;245.3489389358292;23.373598700622097;0.6206595136942935;0.0;0.04670000076293945;[-0.2284843474626541, 0.02302723564207554, -0.0639835074543953]
1777128354.311041;13;-0.7477425536360294;110.98068556399085;245.34912320967123;23.372909555968363;0.6232462632855418;0.0;0.05000000074505806;[-0.24024426937103271, 0.012872709892690182, -0.03301158919930458]
1777128354.3271005;14;-0.758880495734754;110.97615928715095;245.34924868968665;23.372125832247548;0.6257812758049016;0.0;0.05340000092983246;[-0.2816639244556427, 0.0009453899692744017, -0.045312974601984024]
1777128354.343296;15;-0.7643341181135043;110.97152606258169;245.3493688501767;23.371946234750794;0.6282655858640305;0.0;0.056700000911951064;[-0.28303131461143494, 0.02095375396311283, 0.015932049602270126]
1777128354.3608131;16;-0.7726642207080144;110.96648430591449;245.35017642920138;23.372049896519457;0.6307002073131741;0.0;0.06000000089406967;[-0.3285050392150879, 0.06643310934305191, 0.0022418340668082237]
1777128354.3773835;17;-0.7845708722214019;110.96069947769865;245.3508405976463;23.372428354923613;0.6330861338775321;0.0;0.06340000107884407;[-0.3498855531215668, 0.015397046692669392, 0.042099274694919586]
1777128354.3933332;18;-0.7852638060284143;110.95457580965012;245.3512892697472;23.372883104049833;0.6354243393402215;0.0;0.06670000106096267;[-0.39508938789367676, 0.04216507449746132, 0.010085861198604107]
1777128354.410546;19;-0.7856405115248771;110.9478058386594;245.35210647422355;23.37335005105706;0.6377157779267068;0.0;0.07000000104308128;[-0.420249879360199, 0.05031154677271843, 0.052755411714315414]
1777128354.4765108;20;-0.7746014953578764;110.9404259598814;245.35262322681956;23.373953439469915;0.6399613849430749;0.0;0.07340000122785569;[-0.45463141798973083, 0.010585041716694832, 0.009499549865722656]
1777128354.4807465;21;-0.7240815143876028;110.91540564503521;245.35277603944996;23.374161833933613;0.6464322902598908;0.0;0.0834000013768673;[-0.5395962595939636, 0.0059226881712675095, 0.0037425130140036345]
1777128354.4965172;22;-0.7123002901601854;110.90635521430522;245.35245532728732;23.374197870081844;0.6485035545715613;0.0;0.08670000135898591;[-0.5656015276908875, -0.031364861875772476, -0.004003469366580248]
1777128354.5143034;23;-0.7079480232553557;110.89657808095217;245.3526199348271;23.374221643505734;0.6505333900917384;0.0;0.09000000134110452;[-0.6164865493774414, 0.05626775696873665, 0.004990731365978718]
1777128354.5302176;24;-0.7004403615390123;110.88585079461336;245.35380722698756;23.37418990290098;0.6525226253703307;0.0;0.09340000152587892;[-0.6443240642547607, 0.07278432697057724, -0.0070557668805122375]
1777128354.546577;25;-0.6906104466213128;110.87490957323462;245.3550502618309;23.373961007368052;0.6544720722827664;0.0;0.09670000150799753;[-0.6812374591827393, 0.07611564546823502, -0.02414575219154358]
1777128354.5642443;26;-0.6794598691159506;110.86330438498408;245.35647487815004;23.37348777774605;0.6563825263443052;0.0;0.10000000149011613;[-0.72315913438797, 0.09805325418710709, -0.02227930538356304]
1777128354.5803163;27;-0.6530526007694759;110.85061561688781;245.35844636894763;23.373231327685062;0.6582547673896506;0.0;0.10340000167489054;[-0.7708295583724976, 0.1364186853170395, -0.01064311433583498]
1777128354.5973318;28;-0.6389189276593624;110.83762499690056;245.36053676507436;23.373200762249326;0.6600895595350127;0.0;0.10670000165700914;[-0.8026977777481079, 0.10057360678911209, 0.0034723090939223766]
1777128354.6143377;29;-0.6344197119215134;110.8239341378212;245.3620244874619;23.37329048098036;0.6618876514781268;0.0;0.11000000163912775;[-0.8583754897117615, 0.09958246350288391, 0.012404503300786018]
1777128354.6806455;30;-0.6254119769540977;110.80888893920928;245.36371466424316;23.373498993954854;0.6636497771995307;0.0;0.11340000182390216;[-0.9020299911499023, 0.08740796893835068, 0.01234488096088171]
1777128354.6826458;31;-0.6084431407215891;110.76083607785404;245.36570982067497;23.372644913208205;0.6687274768025288;0.0;0.12340000197291377;[-1.0277926921844482, 0.01350497268140316, -0.04872732609510422]
1777128354.699651;32;-0.6076730658155102;110.7434930857271;245.36644521466224;23.371878582402132;0.6703527867757744;0.0;0.1267000019550324;[-1.069324254989624, 0.0595424585044384, -0.046007540076971054]
1777128354.7171721;33;-0.6096833688153206;110.72542127035558;245.36761842831038;23.37125450244639;0.6719455852186946;0.0;0.130000001937151;[-1.1213703155517578, 0.10156787186861038, -0.019087467342615128]
1777128354.7325947;34;-0.5911193090578126;110.70593365840614;245.3695776052773;23.370941456290893;0.6735065223499489;0.0;0.1334000021219254;[-1.1739656925201416, 0.12530434131622314, -0.018207823857665062]
1777128354.7497072;35;-0.5835658834635986;110.68612741492689;245.37180330581032;23.371137036025175;0.6750362352305163;0.0;0.136700002104044;[-1.2170464992523193, 0.12415342777967453, 0.022316673770546913]
1777128354.766214;36;-0.581897248473946;110.66558098606765;245.3739650163334;23.371381084041786;0.6765353480147069;0.0;0.14000000208616262;[-1.2746686935424805, 0.15408484637737274, 0.006876695901155472]
1777128354.7837312;37;-0.5758416160818374;110.64358413033187;245.3765099812299;23.371294367549126;0.6780044727231767;0.0;0.14340000227093702;[-1.3089489936828613, 0.13068386912345886, -0.023111620917916298]
1777128354.7995515;38;-0.5782445331037476;110.62149005755782;245.37840079609305;23.370863955380628;0.6794442089382251;0.0;0.14670000225305563;[-1.369153380393982, 0.08678081631660461, -0.034241531044244766]
1777128354.816266;39;-0.5930224328628438;110.59855027496815;245.3797105574049;23.370186440995894;0.6808551440919861;0.0;0.15000000223517423;[-1.4164841175079346, 0.10508789867162704, -0.03464362770318985]
1777128354.8841922;40;-0.580094431776988;110.57391490601003;245.3817852032371;23.370050637284294;0.6822378542310604;0.0;0.15340000241994864;[-1.4783551692962646, 0.1261213719844818, -0.0027891758363693953]
1777128354.8851929;41;-0.5743101629696864;110.49604839086533;245.38804641948082;23.369171282858588;0.6862222213707374;0.0;0.16340000256896026;[-1.633321762084961, 0.14599943161010742, -0.03297595679759979]
1777128354.9026248;42;-0.5673879521249593;110.46867329999804;245.39072527270764;23.368842641531955;0.6874975629473494;0.0;0.16670000255107886;[-1.691426396369934, 0.1806289106607437, -0.023695074021816254]
1777128354.9194295;43;-0.566019464586961;110.44022986665368;245.3937441338785;23.368349297787063;0.6887473903717758;0.0;0.17000000253319747;[-1.747667670249939, 0.18336227536201477, -0.0070647066459059715]
1777128354.934992;44;-0.5531159879747773;110.41010880470276;245.39689520164393;23.368504771598964;0.6899722140073337;0.0;0.17340000271797187;[-1.7936383485794067, 0.17613954842090607, -0.007947871461510658]
1777128354.9523785;45;-0.5545416906912928;110.37997948378325;245.40006920415908;23.36804478225531;0.6911725337700388;0.0;0.17670000270009048;[-1.8633737564086914, 0.22082601487636566, -0.036106955260038376]
