time;step;angle;posX;posY;posZ;fuel;brake_input;throttle;vel
1774876085.4886694;6170;-2.5348004555442745;-98.97402486205101;-5.660700798034668;25.32938578724861;0.7446584485044574;0.058776472495509324;0.0;[15.590458869934082, 31.40352439880371, -1.3036279678344727]
1774876085.491179;6171;-2.536793873178978;-98.1951610147953;-4.090938150882721;25.26420296728611;0.7446546022361662;0.18005633854535574;0.0;[15.57280445098877, 31.35842514038086, -1.303672432899475]
1774876085.506844;6172;-2.5409678042540764;-97.93857309222221;-3.5737053751945496;25.242802577093244;0.7446533710849808;0.21091980526261267;0.0;[15.521825790405273, 31.32111358642578, -1.3036236763000488]
1774876085.5239594;6173;-2.5493852432183757;-97.68225586414337;-3.0570342540740967;25.221282402053475;0.744652164556819;0.23446327747625162;0.0;[15.533862113952637, 31.32430076599121, -1.30594801902771]
1774876085.5404947;6174;-2.554489299890509;-97.4184140264988;-2.5253777503967285;25.199115509167314;0.7446509821592205;0.2536068497038997;0.0;[15.530290603637695, 31.264827728271484, -1.3055695295333862]
1774876085.557001;6175;-2.5667317024485685;-97.16279354691505;-2.009978175163269;25.17756493575871;0.7446498234095741;0.26627622365201375;0.0;[15.468953132629395, 31.2025089263916, -1.3031350374221802]
1774876085.5730522;6176;-2.5815254782197594;-96.90750080347061;-1.4952074885368347;25.156174896284938;0.7446486878349206;0.2744141509691076;0.0;[15.45921802520752, 31.193239212036133, -1.2921836376190186]
1774876085.5913286;6177;-2.5880364632248765;-96.64466860890388;-0.9655954241752625;25.134341364726424;0.74464757497176;0.2828307971865769;0.0;[15.466143608093262, 31.15684700012207, -1.289335012435913]
1774876085.607431;6178;-2.5937557514734624;-96.39007502794266;-0.45217347145080566;25.113066464662552;0.7446464843658628;0.28846402070416843;0.0;[15.40955924987793, 31.083467483520508, -1.2908357381820679]
1774876085.6236475;6179;-2.6061247667381524;-96.13584834337234;0.06052762269973755;25.0917667131871;0.7446454155720834;0.2923691577481051;0.0;[15.389418601989746, 31.054336547851562, -1.2912356853485107]
1774876085.6897933;6180;-2.609605204884782;-95.87439873814583;0.5879449248313904;25.069879481568933;0.7446443681541797;0.2962357230456476;0.0;[15.389081954956055, 31.00979995727539, -1.2878081798553467]
1774876085.6918395;6181;-2.649753429528891;-95.10741317272186;2.1350162029266357;25.00642915070057;0.7446413499231276;0.2991997299536848;0.0;[15.338793754577637, 30.882539749145508, -1.251319408416748]
1774876085.7074301;6182;-2.6475225179849433;-94.85507237911224;2.6441997289657593;24.98588279634714;0.744640383818203;0.3002924978137145;0.0;[15.265271186828613, 30.823640823364258, -1.2475147247314453]
1774876085.7238271;6183;-2.64629778176861;-94.60314863920212;3.152781903743744;24.96529875136912;0.7446394370353768;0.3029142034074395;0.0;[15.25989055633545, 30.822324752807617, -1.2393591403961182]
1774876085.7398336;6184;-2.6410242462559705;-94.34393572807312;3.6758199334144592;24.944248985499144;0.7446385091882072;0.30759326943785886;0.0;[15.248141288757324, 30.738122940063477, -1.2337939739227295]
1774876085.7576256;6185;-2.6453782157128165;-94.09261852502823;4.182687282562256;24.92391387745738;0.744637599897981;0.30514190060492974;0.0;[15.189922332763672, 30.6922664642334, -1.226793885231018]
1774876085.7737024;6186;-2.649554496454511;-93.84185001254082;4.688907563686371;24.90386459045112;0.7446367087935593;0.3025904308845709;0.0;[15.205506324768066, 30.675745010375977, -1.2107858657836914]
1774876085.7906263;6187;-2.6491375530550454;-93.58379101753235;5.209772944450378;24.883432617411017;0.744635835511226;0.3052078790734214;0.0;[15.183649063110352, 30.604761123657227, -1.2022509574890137]
1774876085.8066423;6188;-2.6396106116517224;-93.33348551392555;5.71453195810318;24.863736057654023;0.7446349796945394;0.3079685903039646;0.0;[15.154860496520996, 30.583120346069336, -1.1926406621932983]
1774876085.8237348;6189;-2.6204905266821883;-93.08364954590797;6.2184938788414;24.844056259840727;0.7446341409941866;0.31305948195699784;0.0;[15.150909423828125, 30.510107040405273, -1.1957119703292847]
1774876085.8881993;6190;-2.6060112685888877;-92.82679918408394;6.737016022205353;24.823840014636517;0.7446333190678408;0.3170539097549039;0.0;[15.067093849182129, 30.47480010986328, -1.1858280897140503]
1774876085.8912637;6191;-2.5810409074414657;-92.07342579960823;8.25715172290802;24.765475496649742;0.7446309506114582;0.3165175643682865;0.0;[15.02180290222168, 30.364391326904297, -1.1535803079605103]
1774876085.907087;6192;-2.578433629824285;-91.82573567330837;8.757300555706024;24.74639616161585;0.744630192492767;0.3160001972437119;0.0;[15.005546569824219, 30.267000198364258, -1.1483089923858643]
1774876085.9236426;6193;-2.568351181432267;-91.57827961444855;9.256689190864563;24.727504977956414;0.7446294495364496;0.31557462743321685;0.0;[14.987227439880371, 30.273956298828125, -1.141118049621582]
1774876085.9406562;6194;-2.5550685115051865;-91.32375812530518;9.770446300506592;24.708267820999026;0.7446287214392585;0.3174331076226729;0.0;[14.968375205993652, 30.188467025756836, -1.1254980564117432]
1774876085.9568565;6195;-2.537086640639435;-91.07717110216618;10.26843637228012;24.68977190181613;0.7446280079040113;0.31723494403914576;0.0;[14.91579532623291, 30.173736572265625, -1.121687412261963]
1774876085.973876;6196;-2.52068403287674;-90.83096665143967;10.765536099672318;24.671285834163427;0.744627308639469;0.31786782345362674;0.0;[14.92483901977539, 30.091758728027344, -1.123307228088379]
1774876085.9899454;6197;-2.504081720998523;-90.57780212163925;11.276938676834106;24.65230268612504;0.7446266233602176;0.31742346731599524;0.0;[14.860587120056152, 30.053922653198242, -1.1044045686721802]
1774876086.006987;6198;-2.496017613208447;-90.33246412873268;11.772445172071457;24.63412907719612;0.7446259517865511;0.31298834460145386;0.0;[14.871365547180176, 30.002302169799805, -1.0961400270462036]
1774876086.0237668;6199;-2.4939168038491357;-90.08750115334988;12.26730677485466;24.61622196249664;0.744625293644358;0.3097935486463108;0.0;[14.815926551818848, 29.982006072998047, -1.079549789428711]
1774876086.0889108;6200;-2.4858702216777155;-89.835403829813;12.77629154920578;24.597853127866983;0.7446246486650088;0.3095594235470074;0.0;[14.82705307006836, 29.914518356323242, -1.0856702327728271]
1774876086.0914142;6201;-2.4448161718411647;-89.0966348350048;14.268889307975769;24.544546984136105;0.744622790097676;0.3063828338272785;0.0;[14.725913047790527, 29.784141540527344, -1.051285743713379]
1774876086.1080728;6202;-2.4297288108347956;-88.85365970432758;14.759932488203049;24.52718624100089;0.7446221951892604;0.3043920332287442;0.0;[14.735944747924805, 29.725982666015625, -1.0522832870483398]
1774876086.1236851;6203;-2.415618022003353;-88.61102002859116;15.250233560800552;24.509942520409822;0.7446216121790131;0.303089269972979;0.0;[14.674996376037598, 29.724550247192383, -1.043761134147644]
1774876086.1399415;6204;-2.408463764817201;-88.36164402961731;15.7546426653862;24.492351166903973;0.7446210408289708;0.3034048710509154;0.0;[14.677517890930176, 29.62891960144043, -1.0299385786056519]
1774876086.1569803;6205;-2.4015375390674922;-88.1199514567852;16.243595153093338;24.475473118945956;0.7446204809059294;0.29914302847957686;0.0;[14.634178161621094, 29.6458683013916, -1.0183037519454956]
1774876086.1735244;6206;-2.3882454754548883;-87.87867709994316;16.73178720474243;24.458734039217234;0.7446199321813487;0.29987256619070735;0.0;[14.605066299438477, 29.536949157714844, -1.011619210243225]
1774876086.1901133;6207;-2.3716601490212517;-87.63064906001091;17.234112203121185;24.44160221144557;0.7446193944312597;0.30105549548782307;0.0;[14.576338768005371, 29.563499450683594, -1.0047047138214111]
1774876086.2077134;6208;-2.352486402733516;-87.39035753905773;17.7209392786026;24.42512308433652;0.7446188674361724;0.3003237646188879;0.0;[14.543891906738281, 29.453413009643555, -0.9905926585197449]
1774876086.223404;6209;-2.3349579124463453;-87.15043938159943;18.207007884979248;24.408779783174396;0.7446183509809869;0.29949596291424285;0.0;[14.539848327636719, 29.44242286682129, -0.984419584274292]
1774876086.2891703;6210;-2.319836030360088;-86.90371561050415;18.707070410251617;24.392141096293926;0.7446178448549051;0.2995055591673861;0.0;[14.497440338134766, 29.380128860473633, -0.9685178399085999]
1774876086.2906752;6211;-2.288459754067975;-86.18039290606976;20.17331373691559;24.344200303778052;0.7446163864060368;0.2966218046703517;0.0;[14.442573547363281, 29.221620559692383, -0.9428790211677551]
1774876086.3069394;6212;-2.2770343367295482;-85.94239681959152;20.655680239200592;24.32866429630667;0.744615919571454;0.2944068686108281;0.0;[14.415785789489746, 29.241273880004883, -0.9508765339851379]
1774876086.323644;6213;-2.266597361801723;-85.70487958192825;21.137400031089783;24.31310954503715;0.7446154620735629;0.29380313189747653;0.0;[14.367619514465332, 29.183563232421875, -0.9401743412017822]
1774876086.34073;6214;-2.253597913619622;-85.4606397151947;21.63291308283806;24.29728737473488;0.7446150137256295;0.2949890898101728;0.0;[14.365094184875488, 29.116294860839844, -0.926263689994812]
1774876086.357254;6215;-2.24308204384031;-85.22396489977837;22.11320263147354;24.282196482643485;0.744614574344655;0.29278757359215035;0.0;[14.335500717163086, 29.125993728637695, -0.9072387218475342]
