time;step;angle;posX;posY;posZ;fuel;brake_input;throttle;vel
1778630926.1516788;1;-1.201882637520331;111.01455955114216;245.34462521897512;23.393015295499936;0.5818125611416735;0.0;0.0034000001847743996;[-0.0411212220788002, 0.01114409975707531, -0.03153732419013977]
1778630927.1715238;2;-0.5252243645090368;110.0616299174726;245.4342901483178;23.364459792035632;0.7009504272138372;0.0;0.20670000314712533;[-2.3870677947998047, 0.30702656507492065, -0.009519001469016075]
1778630928.1886315;3;-0.911508880016907;105.9723277464509;246.0313582001254;23.308280601515435;0.7356718124271285;0.0;0.10700058674217751;[-5.047914028167725, 0.7352216839790344, -0.05253074690699577]
1778630929.204006;4;-0.8572986345795839;99.86238045990467;246.3938195365481;23.242734950967133;0.7457751024768788;0.0;0.0;[-6.921393394470215, -0.22800970077514648, -0.08144392818212509]
1778630930.221367;5;-1.3239772417794424;93.66708919405937;244.79340754821897;23.166025783433724;0.7487111130468846;0.09412405341330041;0.0;[-4.059760093688965, -3.2404868602752686, -0.026219207793474197]
1778630931.2373023;6;-0.5416948145499391;91.00660275109112;240.55630227923393;23.15133272073581;0.7495654561362236;0.0;0.12000000178813937;[-1.4856523275375366, -4.92897367477417, -0.038419209420681]
1778630932.2544608;7;0.7982637554717629;90.29553725035657;234.51654406636953;23.178406402934343;0.7497967880413658;0.0;0.0;[0.0005042641423642635, -6.532814979553223, 0.13909591734409332]
1778630933.271125;8;3.2132871244130463;90.56869774032384;228.19950252771378;23.511351490858942;0.7498573701284019;0.0;0.0;[0.32984447479248047, -5.862753868103027, 0.3614204227924347]
1778630934.2889884;9;1.755164481888028;90.86271239048801;222.09055223315954;23.8185048897285;0.7498616113199945;0.0;0.7300000108778467;[0.1997147500514984, -5.855775356292725, 0.2190053015947342]
1778630935.512506;10;-1.303776002871007;90.92032475443557;215.28906805813313;23.817277518333867;0.7498223698920268;0.0;0.0800000011920929;[-0.21300482749938965, -7.405067443847656, -0.1061413586139679]
1778630936.531512;11;-1.5643214699366748;89.64397745206952;205.94231605529785;23.65188699774444;0.7497871038760044;0.0;0.0;[-2.2047622203826904, -7.602839469909668, -0.17739295959472656]
1778630937.5468218;12;-1.4495698376029846;86.39562119543552;198.897593639791;23.50193308503367;0.749775683869753;0.0;0.016917163395488682;[-4.087470054626465, -6.164577960968018, -0.12634824216365814]
1778630938.5640705;13;-0.29266949656669905;81.19405655562878;193.1595293134451;23.38802084431518;0.7497611785756024;0.0;0.0;[-6.24338960647583, -5.0718464851379395, -0.05895920470356941]
1778630939.5809648;14;-0.040804021295741205;74.85637534409761;188.24020128697157;23.433165328984614;0.7497471126750329;0.31828392266664457;0.0;[-5.84381103515625, -4.382088661193848, 0.0374264270067215]
1778630940.5980372;15;0.12508466051459405;69.46009601652622;185.27147238701582;23.485208485508338;0.7497397284038249;0.0;0.03330000042915344;[-5.292690277099609, -1.8831044435501099, 0.054999783635139465]
1778630941.6145074;16;0.5936415319082063;63.499190144240856;184.01607150305063;23.550371395191178;0.7497242033786808;0.0;0.23660000339150436;[-6.732094764709473, -0.7078774571418762, 0.0746351033449173]
1778630942.6300073;17;0.5009430780301721;56.36268428713083;183.6451928021852;23.644252595840953;0.749702548997363;0.0;0.0;[-6.955758571624756, -0.1569463163614273, 0.10247313231229782]
1778630943.6473682;18;0.5663856305226173;49.16598388552666;183.51255749631673;23.757509191520512;0.7496914593638883;0.0;0.4582771822957;[-7.268340587615967, -0.14073659479618073, 0.11599410325288773]
1778630944.6636403;19;0.8677866067370926;41.463934659957886;183.356450983556;23.90212356997654;0.749649458487232;0.0;0.043300000578165056;[-8.421016693115234, -0.19240331649780273, 0.09740248322486877]
1778630945.7308505;20;0.7852419863956166;32.65794266760349;183.12323756841943;24.06870325561613;0.749611220785904;0.0;0.07336943315341464;[-8.845772743225098, -0.26236531138420105, 0.16946133971214294]
1778630946.7485147;21;0.9251120215535296;23.324541181325912;182.86929490743205;24.255752727854997;0.7495858199038146;0.0;0.08864781089419144;[-8.704277038574219, -0.21044160425662994, 0.18234993517398834]
1778630947.7646003;22;0.6226491372891234;14.451414942741394;182.4022481162101;24.42125773965381;0.7495734695970779;0.2093742231222464;0.0;[-8.378480911254883, -1.157873511314392, 0.1472734659910202]
1778630948.781043;23;0.5429498249976199;6.468197301030159;180.54219300299883;24.56267696269788;0.7495630811362086;0.0;0.0767000012099743;[-7.551122665405273, -2.3146891593933105, 0.1337372064590454]
1778630949.7980587;24;0.4281011087207086;-1.251186579465866;177.54583812877536;24.68536307197064;0.7495433925388176;0.0;0.0;[-7.252879619598389, -3.668039560317993, 0.11629889160394669]
1778630950.8145986;25;0.3505318518887176;-8.008207075297832;172.975182287395;24.784515756648034;0.749534949244952;0.0;0.1727715788305251;[-6.10731840133667, -5.37106466293335, 0.08422336727380753]
1778630951.8312063;26;-0.03668866905519038;-14.0246467217803;166.53329595923424;24.852467213291675;0.7495170081006944;0.0;0.0497213444592722;[-5.4474005699157715, -7.037765979766846, 0.06785398721694946]
