time;step;angle;posX;posY;posZ;fuel;brake_input;throttle;vel
1778631476.3139615;1;-1.2080542846917608;111.01504840626149;245.34471271844814;23.393060473375954;0.5818125614646982;0.0;0.04176170530877907;[-0.042345087975263596, 0.02257853001356125, -0.03148743882775307]
1778631477.3293;2;-0.4982042536133582;109.26518906652927;245.5439891628921;23.35384619096294;0.701923670147713;0.0;0.9733087496563583;[-3.681320905685425, 0.5339585542678833, -0.0523630827665329]
1778631478.346304;3;-0.4793431462715336;103.12715250253677;246.34973065555096;23.278412890271284;0.7359242226467272;0.0;0.31088444570125223;[-8.461384773254395, 0.5591673851013184, -0.1167883425951004]
1778631479.361953;4;-1.2241075868554296;94.36492720246315;245.21494930237532;23.176844095462002;0.7457987671919019;0.0;0.0;[-7.683524131774902, -3.7706379890441895, -0.059027113020420074]
1778631480.379461;5;-0.059576184652095826;90.23171770013869;238.72165255248547;23.143347889381403;0.7486722570522927;0.0;0.32487822960335927;[-0.9444024562835693, -8.231759071350098, -0.0012234540190547705]
1778631481.395634;6;3.1680610875146127;90.4217519769445;229.88458587229252;23.40591238439083;0.7494823572202377;0.0;0.1033590006678588;[0.6354323625564575, -8.729452133178711, 0.5597742199897766]
1778631482.412345;7;1.5641607642569462;90.89688889496028;220.95921783149242;23.857234961586073;0.7496960059700059;0.0;0.08338046218527026;[0.2532045543193817, -8.82278823852539, 0.21035727858543396]
1778631483.4283211;8;-1.375882878275916;90.7046489873901;211.9418802857399;23.76248147431761;0.7497394954831057;0.0;0.054229289812018945;[-0.8513279557228088, -8.838427543640137, -0.15473216772079468]
1778631484.4454014;9;-1.5097431053610935;88.64969831332564;203.18126863241196;23.590763844549656;0.7497362397990682;0.0;0.04585835968947365;[-3.3517251014709473, -8.231683731079102, -0.26685115694999695]
1778631485.5169904;10;-1.3054706599377164;83.79029071331024;195.63957577198744;23.4243142795749;0.7497192454929559;0.0;0.04516731555290054;[-6.039274215698242, -6.509524822235107, -0.12605558335781097]
1778631486.5350296;11;-0.45211204322130716;76.60587153583765;189.56580214947462;23.413903053384274;0.7496977956772364;0.0;0.0;[-6.970780849456787, -5.361019611358643, 0.11219755560159683]
1778631487.5514638;12;0.15082658668112878;69.03414146602154;185.1585873886943;23.49086164601613;0.7496874824868331;0.0;0.09556367631939677;[-8.143631935119629, -2.692488670349121, 0.07824906706809998]
1778631488.5680468;13;0.3558422328551743;60.20460392534733;183.7739324234426;23.589856409467757;0.749672243355911;0.0;0.04373608426207785;[-8.9032564163208, -0.4638099670410156, 0.11485181748867035]
1778631489.5841022;14;0.5512736577734061;51.161226242780685;183.53928088140674;23.725336831761524;0.7496565922056115;0.0;0.0523594529139833;[-8.895511627197266, -0.15240439772605896, 0.15561223030090332]
1778631490.6014032;15;0.7186638923135799;42.1286668330431;183.36678170156665;23.88609512289986;0.7496407832705781;0.0;0.056085678816254037;[-8.879878997802734, -0.17582929134368896, 0.1650073230266571]
1778631491.6180124;16;0.7823446482661457;33.09574668109417;183.13453970197588;24.06011413387023;0.7496245507633159;0.0;0.05708261029929404;[-8.886698722839355, -0.265591561794281, 0.17350861430168152]
1778631492.6348684;17;0.8197630903305602;24.06989297270775;182.88698312733322;24.24000768130645;0.7496080455236571;0.0;0.0564727501219105;[-8.878662109375, -0.22658254206180573, 0.16863426566123962]
1778631493.6515944;18;0.7306077928037525;15.044262111186981;182.47654363885522;24.411080163670704;0.7495915796843255;0.0;0.046693136191881736;[-8.83264446258545, -1.0765050649642944, 0.165958434343338]
1778631494.667775;19;0.5634366823569885;6.255004674196243;180.4777346253395;24.56615025945939;0.7495755316937578;0.0;0.0;[-8.471691131591797, -2.6198153495788574, 0.13463282585144043]
1778631495.7337348;20;0.39222244615372726;-1.9193318858742714;177.18655919283628;24.695578212384135;0.7495665257878915;0.0;0.0;[-7.5649590492248535, -4.021491527557373, 0.1213449239730835]
1778631496.7529967;21;0.14727359979575;-9.249954260885715;171.8264764919877;24.800535754766315;0.7495597407894579;0.0;0.0;[-6.124660968780518, -5.866457939147949, 0.07574664801359177]
1778631497.7692251;22;0.19261127781135745;-14.8778687864542;165.39518316835165;24.862278289394453;0.749551018769119;0.0;0.1484328422798428;[-5.1106038093566895, -7.0993218421936035, 0.02822139300405979]
1778631498.7860112;23;-0.3322456069188038;-19.54547443240881;157.67651864886284;24.88418249931783;0.7495341792092628;0.0;0.044638985451885674;[-4.166321754455566, -7.878526210784912, 0.005617890041321516]
1778631499.802619;24;-0.6248408813815403;-23.59712352603674;149.57051435112953;24.86656600201968;0.7495187165575938;0.0;0.0;[-3.9258675575256348, -7.986232280731201, -0.03877314552664757]
1778631500.8196461;25;-0.8820685486223008;-27.655430048704147;141.58212070167065;24.808462421409786;0.7495108524511197;0.0;0.0;[-4.062581539154053, -7.777222156524658, -0.08831311762332916]
