"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"41100.7733094";"Velocidade (GPS)";"33.83999862670898";"km/h";"-22.58830758";"-43.28597026";
"41100.7733094";"Velocidade média (GPS)";"25.466103544004607";"km/h";"-22.58830758";"-43.28597026";
"41102.0284104";"Altitude (GPS)";"17.37689208984375";"m";"-22.58820337";"-43.28592041";
"41102.0284104";"Velocidade (GPS)";"32.76000137329102";"km/h";"-22.58820337";"-43.28592041";
"41102.0284104";"Velocidade média (GPS)";"25.788304104524528";"km/h";"-22.58820337";"-43.28592041";
"41103.2858387";"Altitude (GPS)";"16.734375";"m";"-22.58811348";"-43.28587954";
"41103.2858387";"Velocidade (GPS)";"30.6";"km/h";"-22.58811348";"-43.28587954";
"41103.2858387";"Velocidade média (GPS)";"25.992224710815087";"km/h";"-22.58811348";"-43.28587954";
"41104.5290457";"Altitude (GPS)";"17.171630859375";"m";"-22.58803181";"-43.28582857";
"41104.5290457";"Velocidade (GPS)";"30.67200164794922";"km/h";"-22.58803181";"-43.28582857";
"41104.5290457";"Velocidade média (GPS)";"26.180425263556263";"km/h";"-22.58803181";"-43.28582857";
"41105.7950793";"Altitude (GPS)";"16.63031005859375";"m";"-22.58793735";"-43.28579012";
"41105.7950793";"Velocidade (GPS)";"29.80799903869629";"km/h";"-22.58793735";"-43.28579012";
"41105.7950793";"Velocidade média (GPS)";"26.32314554110199";"km/h";"-22.58793735";"-43.28579012";
"41107.0244616";"Altitude (GPS)";"16.92486572265625";"m";"-22.58784331";"-43.28576917";
"41107.0244616";"Velocidade (GPS)";"31.751998901367188";"km/h";"-22.58784331";"-43.28576917";
"41107.0244616";"Velocidade média (GPS)";"26.522916281282434";"km/h";"-22.58784331";"-43.28576917";
"41108.2777927";"Altitude (GPS)";"17.036376953125";"m";"-22.58774414";"-43.2857694";
"41108.2777927";"Velocidade (GPS)";"30.70799903869629";"km/h";"-22.58774414";"-43.2857694";
"41108.2777927";"Velocidade média (GPS)";"26.67424368141245";"km/h";"-22.58774414";"-43.2857694";
"41109.5267783";"Altitude (GPS)";"17.0279541015625";"m";"-22.58763958";"-43.28576958";
"41109.5267783";"Velocidade (GPS)";"34.2";"km/h";"-22.58763958";"-43.28576958";
"41109.5267783";"Velocidade média (GPS)";"26.935988880304933";"km/h";"-22.58763958";"-43.28576958";
"41110.7709098";"Altitude (GPS)";"15.93017578125";"m";"-22.58752537";"-43.2857679";
"41110.7709098";"Velocidade (GPS)";"34.30799903869629";"km/h";"-22.58752537";"-43.2857679";
"41110.7709098";"Velocidade média (GPS)";"27.18283708195397";"km/h";"-22.58752537";"-43.2857679";
"41112.0131081";"Altitude (GPS)";"15.28961181640625";"m";"-22.58742151";"-43.28574159";
"41112.0131081";"Velocidade (GPS)";"35.20799903869629";"km/h";"-22.58742151";"-43.28574159";
"41112.0131081";"Velocidade média (GPS)";"27.442460378953673";"km/h";"-22.58742151";"-43.28574159";
"41113.2620697";"Altitude (GPS)";"14.9156494140625";"m";"-22.58731787";"-43.28569774";
"41113.2620697";"Velocidade (GPS)";"34.0199993133545";"km/h";"-22.58731787";"-43.28569774";
"41113.2620697";"Velocidade média (GPS)";"27.649670308614994";"km/h";"-22.58731787";"-43.28569774";
"41114.5364935";"Altitude (GPS)";"15.59783935546875";"m";"-22.5872191";"-43.28566529";
"41114.5364935";"Velocidade (GPS)";"32.651998901367186";"km/h";"-22.5872191";"-43.28566529";
"41114.5364935";"Velocidade média (GPS)";"27.80546114980219";"km/h";"-22.5872191";"-43.28566529";
"41115.7790103";"Altitude (GPS)";"15.08428955078125";"m";"-22.58711357";"-43.28563597";
"41115.7790103";"Velocidade (GPS)";"32.975999450683595";"km/h";"-22.58711357";"-43.28563597";
"41115.7790103";"Velocidade média (GPS)";"27.957832475758757";"km/h";"-22.58711357";"-43.28563597";
"41117.0153042";"Altitude (GPS)";"15.65277099609375";"m";"-22.58701309";"-43.28560505";
"41117.0153042";"Velocidade (GPS)";"34.09200096130371";"km/h";"-22.58701309";"-43.28560505";
"41117.0153042";"Velocidade média (GPS)";"28.13257232420789";"km/h";"-22.58701309";"-43.28560505";
"41118.2467337";"Altitude (GPS)";"16.58294677734375";"m";"-22.58691324";"-43.28557148";
"41118.2467337";"Velocidade (GPS)";"35.460001373291014";"km/h";"-22.58691324";"-43.28557148";
"41118.2467337";"Velocidade média (GPS)";"28.33474560812209";"km/h";"-22.58691324";"-43.28557148";
"41119.4906928";"Altitude (GPS)";"16.5103759765625";"m";"-22.58680535";"-43.28553479";
"41119.4906928";"Velocidade (GPS)";"34.883998489379884";"km/h";"-22.58680535";"-43.28553479";
"41119.4906928";"Velocidade média (GPS)";"28.51233634797822";"km/h";"-22.58680535";"-43.28553479";
"41120.7312085";"Altitude (GPS)";"16.21978759765625";"m";"-22.58671043";"-43.28549802";
"41120.7312085";"Velocidade (GPS)";"33.26399917602539";"km/h";"-22.58671043";"-43.28549802";
"41120.7312085";"Velocidade média (GPS)";"28.637443378350692";"km/h";"-22.58671043";"-43.28549802";
"41121.9794525";"Altitude (GPS)";"15.4443359375";"m";"-22.58661743";"-43.28546597";
"41121.9794525";"Velocidade (GPS)";"31.427998352050782";"km/h";"-22.58661743";"-43.28546597";
"41121.9794525";"Velocidade média (GPS)";"28.70946679715885";"km/h";"-22.58661743";"-43.28546597";
"41123.2165385";"Altitude (GPS)";"14.8114013671875";"m";"-22.58652606";"-43.28543692";
"41123.2165385";"Velocidade (GPS)";"28.9439998626709";"km/h";"-22.58652606";"-43.28543692";
"41123.2165385";"Velocidade média (GPS)";"28.71531623273971";"km/h";"-22.58652606";"-43.28543692";
"41124.4682767";"Altitude (GPS)";"15.41973876953125";"m";"-22.58644096";"-43.28539993";
"41124.4682767";"Velocidade (GPS)";"28.25999965667725";"km/h";"-22.58644096";"-43.28539993";
"41124.4682767";"Velocidade média (GPS)";"28.70410860345967";"km/h";"-22.58644096";"-43.28539993";
"41125.7242741";"Altitude (GPS)";"16.39630126953125";"m";"-22.58635339";"-43.28536513";
"41125.7242741";"Velocidade (GPS)";"31.824000549316406";"km/h";"-22.58635339";"-43.28536513";
"41125.7242741";"Velocidade média (GPS)";"28.77931033483387";"km/h";"-22.58635339";"-43.28536513";
"41126.9675815";"Altitude (GPS)";"16.7928466796875";"m";"-22.58625052";"-43.28534105";
"41126.9675815";"Velocidade (GPS)";"29.80799903869629";"km/h";"-22.58625052";"-43.28534105";
"41126.9675815";"Velocidade média (GPS)";"28.80328229964253";"km/h";"-22.58625052";"-43.28534105";
"41128.217194";"Altitude (GPS)";"16.8701171875";"m";"-22.58616093";"-43.28530104";
"41128.217194";"Velocidade (GPS)";"30.7439998626709";"km/h";"-22.58616093";"-43.28530104";
"41128.217194";"Velocidade média (GPS)";"28.84769757452019";"km/h";"-22.58616093";"-43.28530104";
"41129.47255";"Altitude (GPS)";"17.233154296875";"m";"-22.58606544";"-43.28526896";
"41129.47255";"Velocidade (GPS)";"31.283998489379883";"km/h";"-22.58606544";"-43.28526896";
"41129.47255";"Velocidade média (GPS)";"28.90245322996343";"km/h";"-22.58606544";"-43.28526896";
"41130.6998186";"Altitude (GPS)";"17.58172607421875";"m";"-22.58598051";"-43.28522418";
"41130.6998186";"Velocidade (GPS)";"30.85199890136719";"km/h";"-22.58598051";"-43.28522418";
"41130.6998186";"Velocidade média (GPS)";"28.94436640119067";"km/h";"-22.58598051";"-43.28522418";
"41131.9295177";"Altitude (GPS)";"18.31280517578125";"m";"-22.58591509";"-43.28515567";
"41131.9295177";"Velocidade (GPS)";"29.124000549316406";"km/h";"-22.58591509";"-43.28515567";
"41131.9295177";"Velocidade média (GPS)";"28.948154433631718";"km/h";"-22.58591509";"-43.28515567";
"41133.1696253";"Altitude (GPS)";"17.337646484375";"m";"-22.58586391";"-43.28507573";
"41133.1696253";"Velocidade (GPS)";"28.224000549316408";"km/h";"-22.58586391";"-43.28507573";
"41133.1696253";"Velocidade média (GPS)";"28.933075110304703";"km/h";"-22.58586391";"-43.28507573";
"41134.4001457";"Altitude (GPS)";"17.57818603515625";"m";"-22.58586239";"-43.28495696";
"41134.4001457";"Velocidade (GPS)";"33.76800041198731";"km/h";"-22.58586239";"-43.28495696";
"41134.4001457";"Velocidade média (GPS)";"29.030953067657407";"km/h";"-22.58586239";"-43.28495696";
"41135.6586492";"Altitude (GPS)";"18.2669677734375";"m";"-22.58584818";"-43.28483852";
"41135.6586492";"Velocidade (GPS)";"34.30799903869629";"km/h";"-22.58584818";"-43.28483852";
"41135.6586492";"Velocidade média (GPS)";"29.1379958541625";"km/h";"-22.58584818";"-43.28483852";
"41136.9080175";"Altitude (GPS)";"17.88629150390625";"m";"-22.58583936";"-43.28472574";
"41136.9080175";"Velocidade (GPS)";"32.5439998626709";"km/h";"-22.58583936";"-43.28472574";
"41136.9080175";"Velocidade média (GPS)";"29.205228614172203";"km/h";"-22.58583936";"-43.28472574";
"41138.1578874";"Altitude (GPS)";"17.69854736328125";"m";"-22.58583432";"-43.28461899";
"41138.1578874";"Velocidade (GPS)";"31.139998626708984";"km/h";"-22.58583432";"-43.28461899";
"41138.1578874";"Velocidade média (GPS)";"29.24269554439456";"km/h";"-22.58583432";"-43.28461899";
"41139.3976254";"Altitude (GPS)";"17.494140625";"m";"-22.58584029";"-43.28449584";
"41139.3976254";"Velocidade (GPS)";"33.26399917602539";"km/h";"-22.58584029";"-43.28449584";
"41139.3976254";"Velocidade média (GPS)";"29.318482199564166";"km/h";"-22.58584029";"-43.28449584";
"41140.6415513";"Altitude (GPS)";"18.61871337890625";"m";"-22.58583555";"-43.28437823";
"41140.6415513";"Velocidade (GPS)";"33.300000000000004";"km/h";"-22.58583555";"-43.28437823";
"41140.6415513";"Velocidade média (GPS)";"29.392374713256714";"km/h";"-22.58583555";"-43.28437823";
"41141.88772";"Altitude (GPS)";"16.71337890625";"m";"-22.58582651";"-43.28426479";
"41141.88772";"Velocidade (GPS)";"31.319999313354494";"km/h";"-22.58582651";"-43.28426479";
"41141.88772";"Velocidade média (GPS)";"29.42755961970905";"km/h";"-22.58582651";"-43.28426479";
"41143.1329985";"Altitude (GPS)";"17.86712646484375";"m";"-22.58583196";"-43.28415856";
"41143.1329985";"Velocidade (GPS)";"30.168000411987304";"km/h";"-22.58583196";"-43.28415856";
"41143.1329985";"Velocidade média (GPS)";"29.440823291382422";"km/h";"-22.58583196";"-43.28415856";
"41144.3887075";"Altitude (GPS)";"18.39837646484375";"m";"-22.58585314";"-43.28406073";
"41144.3887075";"Velocidade (GPS)";"30.924000549316407";"km/h";"-22.58585314";"-43.28406073";
"41144.3887075";"Velocidade média (GPS)";"29.4671388941757";"km/h";"-22.58585314";"-43.28406073";
"41145.644692";"Altitude (GPS)";"18.8170166015625";"m";"-22.58588063";"-43.28396414";
"41145.644692";"Velocidade (GPS)";"30.383998489379884";"km/h";"-22.58588063";"-43.28396414";
"41145.644692";"Velocidade média (GPS)";"29.483126397292132";"km/h";"-22.58588063";"-43.28396414";
"41146.8869583";"Altitude (GPS)";"17.7750244140625";"m";"-22.58592257";"-43.28385765";
"41146.8869583";"Velocidade (GPS)";"34.883998489379884";"km/h";"-22.58592257";"-43.28385765";
"41146.8869583";"Velocidade média (GPS)";"29.574694654385713";"km/h";"-22.58592257";"-43.28385765";
"41148.1339687";"Altitude (GPS)";"17.25018310546875";"m";"-22.58598281";"-43.28376387";
"41148.1339687";"Velocidade (GPS)";"35.460001373291014";"km/h";"-22.58598281";"-43.28376387";
"41148.1339687";"Velocidade média (GPS)";"29.673180577946074";"km/h";"-22.58598281";"-43.28376387";
"41149.3789177";"Altitude (GPS)";"17.8370361328125";"m";"-22.58603785";"-43.28367023";
"41149.3789177";"Velocidade (GPS)";"31.6439998626709";"km/h";"-22.58603785";"-43.28367023";
"41149.3789177";"Velocidade média (GPS)";"29.70556546553775";"km/h";"-22.58603785";"-43.28367023";
"41150.6192082";"Altitude (GPS)";"18.44842529296875";"m";"-22.58609334";"-43.28356828";
"41150.6192082";"Velocidade (GPS)";"32.6879997253418";"km/h";"-22.58609334";"-43.28356828";
"41150.6192082";"Velocidade média (GPS)";"29.753603183963524";"km/h";"-22.58609334";"-43.28356828";
"41151.8668929";"Altitude (GPS)";"18.19989013671875";"m";"-22.58613661";"-43.28346713";
"41151.8668929";"Velocidade (GPS)";"30.312000274658203";"km/h";"-22.58613661";"-43.28346713";
"41151.8668929";"Velocidade média (GPS)";"29.762506624019295";"km/h";"-22.58613661";"-43.28346713";
"41153.1029048";"Altitude (GPS)";"18.189208984375";"m";"-22.58618628";"-43.28337715";
"41153.1029048";"Velocidade (GPS)";"30.348001098632814";"km/h";"-22.58618628";"-43.28337715";
"41153.1029048";"Velocidade média (GPS)";"29.77161096716708";"km/h";"-22.58618628";"-43.28337715";
"41154.3518066";"Altitude (GPS)";"17.03533935546875";"m";"-22.58624912";"-43.28327812";
"41154.3518066";"Velocidade (GPS)";"31.031999588012695";"km/h";"-22.58624912";"-43.28327812";
"41154.3518066";"Velocidade média (GPS)";"29.791107851049805";"km/h";"-22.58624912";"-43.28327812";
"41155.596403";"Altitude (GPS)";"15.9805908203125";"m";"-22.58630422";"-43.28319726";
"41155.596403";"Velocidade (GPS)";"30.312000274658203";"km/h";"-22.58630422";"-43.28319726";
"41155.596403";"Velocidade média (GPS)";"29.79901580411589";"km/h";"-22.58630422";"-43.28319726";
"41156.8290373";"Altitude (GPS)";"15.6727294921875";"m";"-22.58636305";"-43.28309598";
"41156.8290373";"Velocidade (GPS)";"32.72400054931641";"km/h";"-22.58636305";"-43.28309598";
"41156.8290373";"Velocidade média (GPS)";"29.84234414336339";"km/h";"-22.58636305";"-43.28309598";
"41158.0793963";"Altitude (GPS)";"15.86224365234375";"m";"-22.58641475";"-43.28302016";
"41158.0793963";"Velocidade (GPS)";"31.824000549316406";"km/h";"-22.58641475";"-43.28302016";
"41158.0793963";"Velocidade média (GPS)";"29.871679092571476";"km/h";"-22.58641475";"-43.28302016";
"41159.3323647";"Altitude (GPS)";"15.474365234375";"m";"-22.58647289";"-43.28292408";
"41159.3323647";"Velocidade (GPS)";"33.26399917602539";"km/h";"-22.58647289";"-43.28292408";
"41159.3323647";"Velocidade média (GPS)";"29.921266467314425";"km/h";"-22.58647289";"-43.28292408";
"41160.5824728";"Altitude (GPS)";"14.35369873046875";"m";"-22.58653874";"-43.28282661";
"41160.5824728";"Velocidade (GPS)";"34.66800041198731";"km/h";"-22.58653874";"-43.28282661";
"41160.5824728";"Velocidade média (GPS)";"29.98949876921434";"km/h";"-22.58653874";"-43.28282661";
"41161.8174554";"Altitude (GPS)";"15.3038330078125";"m";"-22.58659116";"-43.28274092";
"41161.8174554";"Velocidade (GPS)";"33.80400123596191";"km/h";"-22.58659116";"-43.28274092";
"41161.8174554";"Velocidade média (GPS)";"30.04290860147941";"km/h";"-22.58659116";"-43.28274092";
"41163.0517004";"Altitude (GPS)";"16.6988525390625";"m";"-22.58666374";"-43.2826483";
"41163.0517004";"Velocidade (GPS)";"35.7120002746582";"km/h";"-22.58666374";"-43.2826483";
"41163.0517004";"Velocidade média (GPS)";"30.12114351353886";"km/h";"-22.58666374";"-43.2826483";
"41164.2939619";"Altitude (GPS)";"16.60577392578125";"m";"-22.58673557";"-43.28256041";
"41164.2939619";"Velocidade (GPS)";"35.17200164794922";"km/h";"-22.58673557";"-43.28256041";
"41164.2939619";"Velocidade média (GPS)";"30.19033878762944";"km/h";"-22.58673557";"-43.28256041";
"41165.5647599";"Altitude (GPS)";"17.4659423828125";"m";"-22.58682055";"-43.28249368";
"41165.5647599";"Velocidade (GPS)";"33.83999862670898";"km/h";"-22.58682055";"-43.28249368";
"41165.5647599";"Velocidade média (GPS)";"30.240779686960302";"km/h";"-22.58682055";"-43.28249368";
"41166.8128507";"Altitude (GPS)";"17.983642578125";"m";"-22.5869214";"-43.28244711";
"41166.8128507";"Velocidade (GPS)";"33.33600082397461";"km/h";"-22.5869214";"-43.28244711";
"41166.8128507";"Velocidade média (GPS)";"30.28223045950247";"km/h";"-22.5869214";"-43.28244711";
"41168.043976";"Altitude (GPS)";"18.68939208984375";"m";"-22.58702092";"-43.28241426";
"41168.043976";"Velocidade (GPS)";"32.50799903869629";"km/h";"-22.58702092";"-43.28241426";
"41168.043976";"Velocidade média (GPS)";"30.311249371023692";"km/h";"-22.58702092";"-43.28241426";
"41169.2971977";"Altitude (GPS)";"18.2474365234375";"m";"-22.58712191";"-43.28238773";
"41169.2971977";"Velocidade (GPS)";"34.09200096130371";"km/h";"-22.58712191";"-43.28238773";
"41169.2971977";"Velocidade média (GPS)";"30.36076910712516";"km/h";"-22.58712191";"-43.28238773";
"41170.5290333";"Altitude (GPS)";"15.64678955078125";"m";"-22.58719985";"-43.28236062";
"41170.5290333";"Velocidade (GPS)";"33.66000137329102";"km/h";"-22.58719985";"-43.28236062";
"41170.5290333";"Velocidade média (GPS)";"30.40270430146674";"km/h";"-22.58719985";"-43.28236062";
"41171.7541478";"Altitude (GPS)";"15.5560302734375";"m";"-22.58729706";"-43.28232969";
"41171.7541478";"Velocidade (GPS)";"34.12799835205078";"km/h";"-22.58729706";"-43.28232969";
"41171.7541478";"Velocidade média (GPS)";"30.449209498558908";"km/h";"-22.58729706";"-43.28232969";
"41173.0145331";"Altitude (GPS)";"15.4755859375";"m";"-22.5873949";"-43.28228536";
"41173.0145331";"Velocidade (GPS)";"35.78399848937988";"km/h";"-22.5873949";"-43.28228536";
"41173.0145331";"Velocidade média (GPS)";"30.516854749317766";"km/h";"-22.5873949";"-43.28228536";
"41174.2559354";"Altitude (GPS)";"13.88568115234375";"m";"-22.58748732";"-43.28222218";
"41174.2559354";"Velocidade (GPS)";"34.956000137329106";"km/h";"-22.58748732";"-43.28222218";
"41174.2559354";"Velocidade média (GPS)";"30.57161209207171";"km/h";"-22.58748732";"-43.28222218";
"41175.5203761";"Altitude (GPS)";"16.48699951171875";"m";"-22.58757197";"-43.28215573";
"41175.5203761";"Velocidade (GPS)";"33.80400123596191";"km/h";"-22.58757197";"-43.28215573";
"41175.5203761";"Velocidade média (GPS)";"30.611719597065928";"km/h";"-22.58757197";"-43.28215573";
"41176.7590213";"Altitude (GPS)";"17.10186767578125";"m";"-22.58763452";"-43.28208977";
"41176.7590213";"Velocidade (GPS)";"30.924000549316407";"km/h";"-22.58763452";"-43.28208977";
"41176.7590213";"Velocidade média (GPS)";"30.615469810096876";"km/h";"-22.58763452";"-43.28208977";
"41178.0068326";"Altitude (GPS)";"17.20013427734375";"m";"-22.58768027";"-43.28199685";
"41178.0068326";"Velocidade (GPS)";"34.30799903869629";"km/h";"-22.58768027";"-43.28199685";
"41178.0068326";"Velocidade média (GPS)";"30.659607237233782";"km/h";"-22.58768027";"-43.28199685";
"41179.2595234";"Altitude (GPS)";"18.59979248046875";"m";"-22.5877353";"-43.28189776";
"41179.2595234";"Velocidade (GPS)";"33.7319995880127";"km/h";"-22.5877353";"-43.28189776";
"41179.2595234";"Velocidade média (GPS)";"30.69603868353868";"km/h";"-22.5877353";"-43.28189776";
"41180.4973049";"Altitude (GPS)";"17.96453857421875";"m";"-22.58779835";"-43.28180025";
"41180.4973049";"Velocidade (GPS)";"34.99200096130371";"km/h";"-22.58779835";"-43.28180025";
"41180.4973049";"Velocidade média (GPS)";"30.745789640789173";"km/h";"-22.58779835";"-43.28180025";
"41181.7300399";"Altitude (GPS)";"17.5142822265625";"m";"-22.58786379";"-43.28171837";
"41181.7300399";"Velocidade (GPS)";"29.0879997253418";"km/h";"-22.58786379";"-43.28171837";
"41181.7300399";"Velocidade média (GPS)";"30.726887300931423";"km/h";"-22.58786379";"-43.28171837";
"41182.9858689";"Altitude (GPS)";"18.01629638671875";"m";"-22.58795756";"-43.28166876";
"41182.9858689";"Velocidade (GPS)";"33.04800109863282";"km/h";"-22.58795756";"-43.28166876";
"41182.9858689";"Velocidade média (GPS)";"30.75353921259011";"km/h";"-22.58795756";"-43.28166876";
"41184.244081";"Altitude (GPS)";"18.5767822265625";"m";"-22.58805602";"-43.28163551";
"41184.244081";"Velocidade (GPS)";"35.13600082397461";"km/h";"-22.58805602";"-43.28163551";
"41184.244081";"Velocidade média (GPS)";"30.803382312126885";"km/h";"-22.58805602";"-43.28163551";
"41185.5092991";"Altitude (GPS)";"20.49761962890625";"m";"-22.58815815";"-43.28162543";
"41185.5092991";"Velocidade (GPS)";"33.012000274658206";"km/h";"-22.58815815";"-43.28162543";
"41185.5092991";"Velocidade média (GPS)";"30.828355738916166";"km/h";"-22.58815815";"-43.28162543";
"41186.7629179";"Altitude (GPS)";"21.1060791015625";"m";"-22.58826654";"-43.28161716";
"41186.7629179";"Velocidade (GPS)";"34.560001373291016";"km/h";"-22.58826654";"-43.28161716";
"41186.7629179";"Velocidade média (GPS)";"30.86970089918438";"km/h";"-22.58826654";"-43.28161716";
"41188.0080715";"Altitude (GPS)";"20.72412109375";"m";"-22.58837433";"-43.28160828";
"41188.0080715";"Velocidade (GPS)";"34.66800041198731";"km/h";"-22.58837433";"-43.28160828";
"41188.0080715";"Velocidade média (GPS)";"30.911044878910374";"km/h";"-22.58837433";"-43.28160828";
"41189.251607";"Altitude (GPS)";"21.2589111328125";"m";"-22.58848722";"-43.28160122";
"41189.251607";"Velocidade (GPS)";"34.38000068664551";"km/h";"-22.58848722";"-43.28160122";
"41189.251607";"Velocidade média (GPS)";"30.948349878451786";"km/h";"-22.58848722";"-43.28160122";
"41190.5925941";"Altitude (GPS)";"22.87420654296875";"m";"-22.58860444";"-43.28158767";
"41190.5925941";"Velocidade (GPS)";"30.780000686645508";"km/h";"-22.58860444";"-43.28158767";
"41190.5925941";"Velocidade média (GPS)";"30.946419976160247";"km/h";"-22.58860444";"-43.28158767";
