"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"39892.7939781";"Altitude (GPS)";"16.66485595703125";"m";"-22.58712796";"-43.2856454";
"39892.7939781";"Velocidade (GPS)";"32.4";"km/h";"-22.58712796";"-43.2856454";
"39892.7939781";"Velocidade média (GPS)";"28.757903046553473";"km/h";"-22.58712796";"-43.2856454";
"39894.0350353";"Altitude (GPS)";"16.715576171875";"m";"-22.58702513";"-43.28561258";
"39894.0350353";"Velocidade (GPS)";"32.327998352050784";"km/h";"-22.58702513";"-43.28561258";
"39894.0350353";"Velocidade média (GPS)";"28.87259066647421";"km/h";"-22.58702513";"-43.28561258";
"39895.2754685";"Altitude (GPS)";"16.79412841796875";"m";"-22.58692532";"-43.28558106";
"39895.2754685";"Velocidade (GPS)";"33.83999862670898";"km/h";"-22.58692532";"-43.28558106";
"39895.2754685";"Velocidade média (GPS)";"29.027123307705708";"km/h";"-22.58692532";"-43.28558106";
"39896.5323126";"Altitude (GPS)";"15.885498046875";"m";"-22.5868238";"-43.2855485";
"39896.5323126";"Velocidade (GPS)";"33.08399848937989";"km/h";"-22.5868238";"-43.2855485";
"39896.5323126";"Velocidade média (GPS)";"29.15109391684511";"km/h";"-22.5868238";"-43.2855485";
"39897.7642199";"Altitude (GPS)";"15.5035400390625";"m";"-22.58672709";"-43.28551311";
"39897.7642199";"Velocidade (GPS)";"32.79599876403809";"km/h";"-22.58672709";"-43.28551311";
"39897.7642199";"Velocidade média (GPS)";"29.25709229599024";"km/h";"-22.58672709";"-43.28551311";
"39899.0277656";"Altitude (GPS)";"14.58935546875";"m";"-22.58662675";"-43.28548449";
"39899.0277656";"Velocidade (GPS)";"34.38000068664551";"km/h";"-22.58662675";"-43.28548449";
"39899.0277656";"Velocidade média (GPS)";"29.405467669097717";"km/h";"-22.58662675";"-43.28548449";
"39900.277692";"Altitude (GPS)";"14.410888671875";"m";"-22.5865167";"-43.2854399";
"39900.277692";"Velocidade (GPS)";"37.116001510620116";"km/h";"-22.5865167";"-43.2854399";
"39900.277692";"Velocidade média (GPS)";"29.620252164579533";"km/h";"-22.5865167";"-43.2854399";
"39900.3202712";"Voltagem do modulo OBD";"14";"V";"-22.5865167";"-43.2854399";
"39900.6378224";"Valor da carga calculada do motor";"20";"%";"-22.5865167";"-43.2854399";
"39900.7691348";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.5865167";"-43.2854399";
"39900.8968519";"Ajuste de combustível % a curto 
prazo - Banco 1";"2.34375";"%";"-22.5865167";"-43.2854399";
"39900.9758195";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5865167";"-43.2854399";
"39901.0412771";"Voltagem do modulo OBD";"13.9";"V";"-22.5865167";"-43.2854399";
"39901.3073482";"Valor da carga calculada do motor";"15.686274509803921";"%";"-22.5865167";"-43.2854399";
"39901.3939631";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.5865167";"-43.2854399";
"39901.4788172";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.5865167";"-43.2854399";
"39901.5206187";"Altitude (GPS)";"14.28570556640625";"m";"-22.5864156";"-43.2853988";
"39901.5206187";"Velocidade (GPS)";"34.27200164794922";"km/h";"-22.5864156";"-43.2853988";
"39901.5206187";"Velocidade média (GPS)";"29.74560802762051";"km/h";"-22.5864156";"-43.2853988";
"39901.5692569";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5864156";"-43.2853988";
"39901.623505";"Voltagem do modulo OBD";"13.9";"V";"-22.5864156";"-43.2853988";
"39901.8982404";"Valor da carga calculada do motor";"12.941176470588236";"%";"-22.5864156";"-43.2853988";
"39901.9890861";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.5864156";"-43.2853988";
"39902.067236";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5864156";"-43.2853988";
"39902.1316649";"Voltagem do modulo OBD";"14";"V";"-22.5864156";"-43.2853988";
"39902.2995112";"Valor da carga calculada do motor";"15.686274509803921";"%";"-22.5864156";"-43.2853988";
"39902.3802816";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.5864156";"-43.2853988";
"39902.4454197";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.5864156";"-43.2853988";
"39902.5800624";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5864156";"-43.2853988";
"39902.7167729";"Voltagem do modulo OBD";"14";"V";"-22.5864156";"-43.2853988";
"39902.7447558";"Altitude (GPS)";"14.5052490234375";"m";"-22.5863138";"-43.28536681";
"39902.7447558";"Velocidade (GPS)";"32.76000137329102";"km/h";"-22.5863138";"-43.28536681";
"39902.7447558";"Velocidade média (GPS)";"29.823551780362006";"km/h";"-22.5863138";"-43.28536681";
"39902.9055273";"Valor da carga calculada do motor";"16.07843137254902";"%";"-22.5863138";"-43.28536681";
"39902.9592291";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.5863138";"-43.28536681";
"39903.0232695";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5863138";"-43.28536681";
"39903.0744998";"Voltagem do modulo OBD";"13.9";"V";"-22.5863138";"-43.28536681";
"39903.2417143";"Valor da carga calculada do motor";"16.07843137254902";"%";"-22.5863138";"-43.28536681";
"39903.2822146";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.5863138";"-43.28536681";
"39903.335999";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.5863138";"-43.28536681";
"39903.3996468";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5863138";"-43.28536681";
"39903.5080851";"Voltagem do modulo OBD";"14";"V";"-22.5863138";"-43.28536681";
"39903.6751968";"Valor da carga calculada do motor";"15.686274509803921";"%";"-22.5863138";"-43.28536681";
"39903.7272114";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.5863138";"-43.28536681";
"39903.8167236";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5863138";"-43.28536681";
"39903.8669144";"Voltagem do modulo OBD";"13.9";"V";"-22.5863138";"-43.28536681";
"39903.9828467";"Altitude (GPS)";"14.23858642578125";"m";"-22.58622841";"-43.28532864";
"39903.9828467";"Velocidade (GPS)";"30.63600082397461";"km/h";"-22.58622841";"-43.28532864";
"39903.9828467";"Velocidade média (GPS)";"29.844257415580877";"km/h";"-22.58622841";"-43.28532864";
"39904.0218307";"Valor da carga calculada do motor";"15.686274509803921";"%";"-22.58622841";"-43.28532864";
"39904.0742501";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.58622841";"-43.28532864";
"39904.1258592";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.58622841";"-43.28532864";
"39904.1872181";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58622841";"-43.28532864";
"39904.2520096";"Voltagem do modulo OBD";"13.9";"V";"-22.58622841";"-43.28532864";
"39904.5513931";"Valor da carga calculada do motor";"15.686274509803921";"%";"-22.58622841";"-43.28532864";
"39904.6042536";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.58622841";"-43.28532864";
"39904.6581997";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58622841";"-43.28532864";
"39904.710678";"Voltagem do modulo OBD";"14";"V";"-22.58622841";"-43.28532864";
"39904.8811679";"Valor da carga calculada do motor";"16.470588235294116";"%";"-22.58622841";"-43.28532864";
"39904.9395406";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.58622841";"-43.28532864";
"39904.9906527";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.58622841";"-43.28532864";
"39905.0297937";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58622841";"-43.28532864";
"39905.0913173";"Voltagem do modulo OBD";"14";"V";"-22.58622841";"-43.28532864";
"39905.2155109";"Altitude (GPS)";"15.15057373046875";"m";"-22.5861328";"-43.28528993";
"39905.2155109";"Velocidade (GPS)";"28.512000274658202";"km/h";"-22.5861328";"-43.28528993";
"39905.2155109";"Velocidade média (GPS)";"29.811289715384316";"km/h";"-22.5861328";"-43.28528993";
"39905.2475149";"Valor da carga calculada do motor";"18.431372549019606";"%";"-22.5861328";"-43.28528993";
"39905.3118879";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.5861328";"-43.28528993";
"39905.3629669";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5861328";"-43.28528993";
"39905.4270759";"Voltagem do modulo OBD";"13.8";"V";"-22.5861328";"-43.28528993";
"39905.5715209";"Valor da carga calculada do motor";"19.215686274509803";"%";"-22.5861328";"-43.28528993";
"39905.6220469";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.5861328";"-43.28528993";
"39905.689224";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.5861328";"-43.28528993";
"39905.7387331";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5861328";"-43.28528993";
"39905.8040738";"Voltagem do modulo OBD";"13.9";"V";"-22.5861328";"-43.28528993";
"39905.9640632";"Valor da carga calculada do motor";"20";"%";"-22.5861328";"-43.28528993";
"39906.0193912";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.5861328";"-43.28528993";
"39906.0846822";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5861328";"-43.28528993";
"39906.1411934";"Voltagem do modulo OBD";"14";"V";"-22.5861328";"-43.28528993";
"39906.4529857";"Altitude (GPS)";"15.69158935546875";"m";"-22.58604706";"-43.2852474";
"39906.4529857";"Velocidade (GPS)";"29.124000549316406";"km/h";"-22.58604706";"-43.2852474";
"39906.4529857";"Velocidade média (GPS)";"29.794629455001115";"km/h";"-22.58604706";"-43.2852474";
"39906.4538453";"Valor da carga calculada do motor";"21.176470588235293";"%";"-22.58604706";"-43.2852474";
"39906.5074521";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.58604706";"-43.2852474";
"39906.5708171";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.58604706";"-43.2852474";
"39906.6217765";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58604706";"-43.2852474";
"39906.6850335";"Voltagem do modulo OBD";"13.9";"V";"-22.58604706";"-43.2852474";
"39906.8536196";"Valor da carga calculada do motor";"21.176470588235293";"%";"-22.58604706";"-43.2852474";
"39906.9102152";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.58604706";"-43.2852474";
"39906.9763942";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58604706";"-43.2852474";
"39907.0261239";"Voltagem do modulo OBD";"13.9";"V";"-22.58604706";"-43.2852474";
"39907.1914362";"Valor da carga calculada do motor";"20.392156862745097";"%";"-22.58604706";"-43.2852474";
"39907.25561";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.58604706";"-43.2852474";
"39907.3061554";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.58604706";"-43.2852474";
"39907.3711597";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58604706";"-43.2852474";
"39907.4248637";"Voltagem do modulo OBD";"14";"V";"-22.58604706";"-43.2852474";
"39907.5926984";"Valor da carga calculada do motor";"20.392156862745097";"%";"-22.58604706";"-43.2852474";
"39907.6686844";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.58604706";"-43.2852474";
"39907.7042632";"Altitude (GPS)";"16.81951904296875";"m";"-22.58596836";"-43.28517831";
"39907.7042632";"Velocidade (GPS)";"28.8";"km/h";"-22.58596836";"-43.28517831";
"39907.7042632";"Velocidade média (GPS)";"29.77083393826419";"km/h";"-22.58596836";"-43.28517831";
"39907.7303953";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58596836";"-43.28517831";
"39907.7845948";"Voltagem do modulo OBD";"14";"V";"-22.58596836";"-43.28517831";
"39907.9517014";"Valor da carga calculada do motor";"21.176470588235293";"%";"-22.58596836";"-43.28517831";
"39908.0155098";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.58596836";"-43.28517831";
"39908.1393168";"Ajuste de combustível % a curto 
prazo - Banco 1";"0";"%";"-22.58596836";"-43.28517831";
"39908.2774411";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58596836";"-43.28517831";
"39908.345824";"Voltagem do modulo OBD";"13.9";"V";"-22.58596836";"-43.28517831";
"39908.5162602";"Valor da carga calculada do motor";"21.176470588235293";"%";"-22.58596836";"-43.28517831";
"39908.5678186";"Ajuste de combustível % a curto 
prazo - Banco 1";"4.6875";"%";"-22.58596836";"-43.28517831";
"39908.621047";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58596836";"-43.28517831";
"39908.6845765";"Voltagem do modulo OBD";"14";"V";"-22.58596836";"-43.28517831";
"39908.8428537";"Valor da carga calculada do motor";"21.176470588235293";"%";"-22.58596836";"-43.28517831";
"39908.9302549";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.58596836";"-43.28517831";
"39908.9547876";"Altitude (GPS)";"17.1087646484375";"m";"-22.58592637";"-43.28509316";
"39908.9547876";"Velocidade (GPS)";"29.375999450683594";"km/h";"-22.58592637";"-43.28509316";
"39908.9547876";"Velocidade média (GPS)";"29.761614029263328";"km/h";"-22.58592637";"-43.28509316";
"39908.9749971";"Ajuste de combustível % a curto 
prazo - Banco 1";"5.46875";"%";"-22.58592637";"-43.28509316";
"39909.0158468";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58592637";"-43.28509316";
"39909.0667959";"Voltagem do modulo OBD";"13.9";"V";"-22.58592637";"-43.28509316";
"39909.2345442";"Valor da carga calculada do motor";"21.176470588235293";"%";"-22.58592637";"-43.28509316";
"39909.2995315";"Ajuste de combustível % a curto 
prazo - Banco 1";"0.78125";"%";"-22.58592637";"-43.28509316";
"39909.3540505";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58592637";"-43.28509316";
"39909.4078193";"Voltagem do modulo OBD";"14";"V";"-22.58592637";"-43.28509316";
"39909.5881813";"Valor da carga calculada do motor";"21.176470588235293";"%";"-22.58592637";"-43.28509316";
"39909.6404121";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.58592637";"-43.28509316";
"39909.6928881";"Ajuste de combustível % a curto 
prazo - Banco 1";"2.34375";"%";"-22.58592637";"-43.28509316";
"39909.747921";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58592637";"-43.28509316";
"39909.8136585";"Voltagem do modulo OBD";"14";"V";"-22.58592637";"-43.28509316";
"39910.0879567";"Valor da carga calculada do motor";"20.784313725490197";"%";"-22.58592637";"-43.28509316";
"39910.1526539";"Ajuste de combustível % a curto 
prazo - Banco 1";"0.78125";"%";"-22.58592637";"-43.28509316";
"39910.2056462";"Altitude (GPS)";"17.14495849609375";"m";"-22.58589452";"-43.28499607";
"39910.2056462";"Velocidade (GPS)";"29.916001510620116";"km/h";"-22.58589452";"-43.28499607";
"39910.2056462";"Velocidade média (GPS)";"29.76513785551387";"km/h";"-22.58589452";"-43.28499607";
"39910.2309823";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58589452";"-43.28499607";
"39910.2979001";"Voltagem do modulo OBD";"14";"V";"-22.58589452";"-43.28499607";
"39910.4553472";"Valor da carga calculada do motor";"21.176470588235293";"%";"-22.58589452";"-43.28499607";
"39910.5233267";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.58589452";"-43.28499607";
"39910.5760478";"Ajuste de combustível % a curto 
prazo - Banco 1";"-2.34375";"%";"-22.58589452";"-43.28499607";
"39910.6271013";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58589452";"-43.28499607";
"39910.729109";"Voltagem do modulo OBD";"14";"V";"-22.58589452";"-43.28499607";
"39910.885226";"Valor da carga calculada do motor";"20.784313725490197";"%";"-22.58589452";"-43.28499607";
"39910.9414512";"Ajuste de combustível % a curto 
prazo - Banco 1";"-0.78125";"%";"-22.58589452";"-43.28499607";
"39910.9958536";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58589452";"-43.28499607";
"39911.0482688";"Voltagem do modulo OBD";"13.9";"V";"-22.58589452";"-43.28499607";
"39911.2175413";"Valor da carga calculada do motor";"20.392156862745097";"%";"-22.58589452";"-43.28499607";
"39911.2715653";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.58589452";"-43.28499607";
"39911.3351311";"Ajuste de combustível % a curto 
prazo - Banco 1";"2.34375";"%";"-22.58589452";"-43.28499607";
"39911.3885677";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.58589452";"-43.28499607";
"39911.4494189";"Altitude (GPS)";"17.0260009765625";"m";"-22.5858776";"-43.28489487";
"39911.4494189";"Velocidade (GPS)";"31.031999588012695";"km/h";"-22.5858776";"-43.28489487";
"39911.4494189";"Velocidade média (GPS)";"29.793251730174045";"km/h";"-22.5858776";"-43.28489487";
"39911.4521278";"Voltagem do modulo OBD";"13.8";"V";"-22.5858776";"-43.28489487";
"39911.6176251";"Valor da carga calculada do motor";"20.392156862745097";"%";"-22.5858776";"-43.28489487";
"39911.6831144";"Ajuste de combustível % a curto 
prazo - Banco 1";"-2.34375";"%";"-22.5858776";"-43.28489487";
"39911.7349255";"Ajuste de combustível % a longo 
prazo - Banco 1";"0";"%";"-22.5858776";"-43.28489487";
"39911.873061";"Voltagem do modulo OBD";"13.7";"V";"-22.5858776";"-43.28489487";
"39912.104494";"Valor da carga calculada do motor";"20.784313725490197";"%";"-22.5858776";"-43.28489487";
"39912.172964";"Temperatura do líquido de 
arrefecimento do motor";"82";"℃";"-22.5858776";"-43.28489487";
