"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"40154.9194457";"Velocidade média (GPS)";"26.135533766894138";"km/h";"-22.5884047";"-43.28603163";
"40156.1638083";"Altitude (GPS)";"19.5186767578125";"m";"-22.58831963";"-43.28598654";
"40156.1638083";"Velocidade (GPS)";"31.572001647949218";"km/h";"-22.58831963";"-43.28598654";
"40156.1638083";"Velocidade média (GPS)";"26.42107878465316";"km/h";"-22.58831963";"-43.28598654";
"40157.4266719";"Altitude (GPS)";"20.48602294921875";"m";"-22.58822164";"-43.28593182";
"40157.4266719";"Velocidade (GPS)";"32.0759994506836";"km/h";"-22.58822164";"-43.28593182";
"40157.4266719";"Velocidade média (GPS)";"26.70725742387988";"km/h";"-22.58822164";"-43.28593182";
"40158.6902045";"Altitude (GPS)";"20.9661865234375";"m";"-22.58812678";"-43.28589156";
"40158.6902045";"Velocidade (GPS)";"32.47200164794922";"km/h";"-22.58812678";"-43.28589156";
"40158.6902045";"Velocidade média (GPS)";"26.98508437698028";"km/h";"-22.58812678";"-43.28589156";
"40159.9465348";"Altitude (GPS)";"21.5579833984375";"m";"-22.58803563";"-43.2858383";
"40159.9465348";"Velocidade (GPS)";"31.248001098632812";"km/h";"-22.58803563";"-43.2858383";
"40159.9465348";"Velocidade média (GPS)";"27.180023138962323";"km/h";"-22.58803563";"-43.2858383";
"40161.1834623";"Altitude (GPS)";"21.7235107421875";"m";"-22.58793601";"-43.28579075";
"40161.1834623";"Velocidade (GPS)";"30.060001373291016";"km/h";"-22.58793601";"-43.28579075";
"40161.1834623";"Velocidade média (GPS)";"27.304099700808237";"km/h";"-22.58793601";"-43.28579075";
"40162.4359341";"Altitude (GPS)";"22.024658203125";"m";"-22.58784054";"-43.28575365";
"40162.4359341";"Velocidade (GPS)";"33.26399917602539";"km/h";"-22.58784054";"-43.28575365";
"40162.4359341";"Velocidade média (GPS)";"27.55321371615374";"km/h";"-22.58784054";"-43.28575365";
"40163.6789968";"Altitude (GPS)";"22.3919677734375";"m";"-22.5877408";"-43.28574561";
"40163.6789968";"Velocidade (GPS)";"32.292000961303714";"km/h";"-22.5877408";"-43.28574561";
"40163.6789968";"Velocidade média (GPS)";"27.74197682752488";"km/h";"-22.5877408";"-43.28574561";
"40164.9409853";"Altitude (GPS)";"21.2977294921875";"m";"-22.58763932";"-43.28575375";
"40164.9409853";"Velocidade (GPS)";"31.463999176025393";"km/h";"-22.58763932";"-43.28575375";
"40164.9409853";"Velocidade média (GPS)";"27.886644423632717";"km/h";"-22.58763932";"-43.28575375";
"40166.17034";"Altitude (GPS)";"21.26666259765625";"m";"-22.58754655";"-43.28575545";
"40166.17034";"Velocidade (GPS)";"34.09200096130371";"km/h";"-22.58754655";"-43.28575545";
"40166.17034";"Velocidade média (GPS)";"28.113026766130854";"km/h";"-22.58754655";"-43.28575545";
"40167.4117414";"Altitude (GPS)";"20.9964599609375";"m";"-22.58744744";"-43.28573668";
"40167.4117414";"Velocidade (GPS)";"34.66800041198731";"km/h";"-22.58744744";"-43.28573668";
"40167.4117414";"Velocidade média (GPS)";"28.34592720838737";"km/h";"-22.58744744";"-43.28573668";
"40168.6454452";"Altitude (GPS)";"20.09967041015625";"m";"-22.58735147";"-43.28570662";
"40168.6454452";"Velocidade (GPS)";"30.6";"km/h";"-22.58735147";"-43.28570662";
"40168.6454452";"Velocidade média (GPS)";"28.422803765232537";"km/h";"-22.58735147";"-43.28570662";
"40169.8886111";"Altitude (GPS)";"20.570068359375";"m";"-22.58724763";"-43.28567356";
"40169.8886111";"Velocidade (GPS)";"33.11999931335449";"km/h";"-22.58724763";"-43.28567356";
"40169.8886111";"Velocidade média (GPS)";"28.578870014209933";"km/h";"-22.58724763";"-43.28567356";
"40171.1370462";"Altitude (GPS)";"21.23486328125";"m";"-22.58715776";"-43.28563257";
"40171.1370462";"Velocidade (GPS)";"31.031999588012695";"km/h";"-22.58715776";"-43.28563257";
"40171.1370462";"Velocidade média (GPS)";"28.658078854679292";"km/h";"-22.58715776";"-43.28563257";
"40172.378685";"Altitude (GPS)";"21.39202880859375";"m";"-22.58705913";"-43.28561014";
"40172.378685";"Velocidade (GPS)";"31.968000411987305";"km/h";"-22.58705913";"-43.28561014";
"40172.378685";"Velocidade média (GPS)";"28.761063851839875";"km/h";"-22.58705913";"-43.28561014";
"40173.6221299";"Altitude (GPS)";"21.76385498046875";"m";"-22.58694287";"-43.28557371";
"40173.6221299";"Velocidade (GPS)";"34.12799835205078";"km/h";"-22.58694287";"-43.28557371";
"40173.6221299";"Velocidade média (GPS)";"28.923239316958906";"km/h";"-22.58694287";"-43.28557371";
"40174.8602881";"Altitude (GPS)";"21.16033935546875";"m";"-22.58684412";"-43.28555014";
"40174.8602881";"Velocidade (GPS)";"31.968000411987305";"km/h";"-22.58684412";"-43.28555014";
"40174.8602881";"Velocidade média (GPS)";"29.012177772739882";"km/h";"-22.58684412";"-43.28555014";
"40176.1077236";"Altitude (GPS)";"20.46685791015625";"m";"-22.58675598";"-43.28552835";
"40176.1077236";"Velocidade (GPS)";"30.492000961303713";"km/h";"-22.58675598";"-43.28552835";
"40176.1077236";"Velocidade média (GPS)";"29.054482660747887";"km/h";"-22.58675598";"-43.28552835";
"40177.347846";"Altitude (GPS)";"19.97381591796875";"m";"-22.58665707";"-43.28550322";
"40177.347846";"Velocidade (GPS)";"32.76000137329102";"km/h";"-22.58665707";"-43.28550322";
"40177.347846";"Velocidade média (GPS)";"29.156883955628725";"km/h";"-22.58665707";"-43.28550322";
"40178.5972102";"Altitude (GPS)";"19.75555419921875";"m";"-22.58656137";"-43.28546898";
"40178.5972102";"Velocidade (GPS)";"31.031999588012695";"km/h";"-22.58656137";"-43.28546898";
"40178.5972102";"Velocidade média (GPS)";"29.20767453897979";"km/h";"-22.58656137";"-43.28546898";
"40179.8474155";"Altitude (GPS)";"19.15289306640625";"m";"-22.58645841";"-43.28543934";
"40179.8474155";"Velocidade (GPS)";"33.04800109863282";"km/h";"-22.58645841";"-43.28543934";
"40179.8474155";"Velocidade média (GPS)";"29.309019582808023";"km/h";"-22.58645841";"-43.28543934";
"40181.0900539";"Altitude (GPS)";"19.19427490234375";"m";"-22.5863633";"-43.28542564";
"40181.0900539";"Velocidade (GPS)";"32.6879997253418";"km/h";"-22.5863633";"-43.28542564";
"40181.0900539";"Velocidade média (GPS)";"29.39538372616026";"km/h";"-22.5863633";"-43.28542564";
"40182.322105";"Altitude (GPS)";"18.986083984375";"m";"-22.58626803";"-43.28539003";
"40182.322105";"Velocidade (GPS)";"29.016001510620118";"km/h";"-22.58626803";"-43.28539003";
"40182.322105";"Velocidade média (GPS)";"29.38600712773098";"km/h";"-22.58626803";"-43.28539003";
"40183.5740224";"Altitude (GPS)";"16.36993408203125";"m";"-22.58619217";"-43.28536137";
"40183.5740224";"Velocidade (GPS)";"29.412000274658205";"km/h";"-22.58619217";"-43.28536137";
"40183.5740224";"Velocidade média (GPS)";"29.386643926076196";"km/h";"-22.58619217";"-43.28536137";
"40184.8213032";"Altitude (GPS)";"17.45098876953125";"m";"-22.58609861";"-43.28531627";
"40184.8213032";"Velocidade (GPS)";"30.85199890136719";"km/h";"-22.58609861";"-43.28531627";
"40184.8213032";"Velocidade média (GPS)";"29.421558006518374";"km/h";"-22.58609861";"-43.28531627";
"40186.0629082";"Altitude (GPS)";"17.43023681640625";"m";"-22.58601264";"-43.28526561";
"40186.0629082";"Velocidade (GPS)";"28.76399917602539";"km/h";"-22.58601264";"-43.28526561";
"40186.0629082";"Velocidade média (GPS)";"29.406323469299174";"km/h";"-22.58601264";"-43.28526561";
"40187.3164243";"Altitude (GPS)";"18.6883544921875";"m";"-22.58594605";"-43.28520579";
"40187.3164243";"Velocidade (GPS)";"28.691999244689942";"km/h";"-22.58594605";"-43.28520579";
"40187.3164243";"Velocidade média (GPS)";"29.389996768139344";"km/h";"-22.58594605";"-43.28520579";
"40188.5712157";"Altitude (GPS)";"18.906494140625";"m";"-22.58589148";"-43.28511871";
"40188.5712157";"Velocidade (GPS)";"29.304001235961916";"km/h";"-22.58589148";"-43.28511871";
"40188.5712157";"Velocidade média (GPS)";"29.388073255762478";"km/h";"-22.58589148";"-43.28511871";
"40189.8158495";"Altitude (GPS)";"18.64617919921875";"m";"-22.58585781";"-43.28502978";
"40189.8158495";"Velocidade (GPS)";"28.76399917602539";"km/h";"-22.58585781";"-43.28502978";
"40189.8158495";"Velocidade média (GPS)";"29.374527851230383";"km/h";"-22.58585781";"-43.28502978";
"40191.0331747";"Altitude (GPS)";"17.5926513671875";"m";"-22.58585728";"-43.28493127";
"40191.0331747";"Velocidade (GPS)";"30.960001373291018";"km/h";"-22.58585728";"-43.28493127";
"40191.0331747";"Velocidade média (GPS)";"29.407485928091702";"km/h";"-22.58585728";"-43.28493127";
"40192.2739407";"Altitude (GPS)";"17.7349853515625";"m";"-22.58584337";"-43.28482137";
"40192.2739407";"Velocidade (GPS)";"31.5";"km/h";"-22.58584337";"-43.28482137";
"40192.2739407";"Velocidade média (GPS)";"29.450901470123206";"km/h";"-22.58584337";"-43.28482137";
"40193.516682";"Altitude (GPS)";"18.35064697265625";"m";"-22.58583539";"-43.28471421";
"40193.516682";"Velocidade (GPS)";"31.824000549316406";"km/h";"-22.58583539";"-43.28471421";
"40193.516682";"Velocidade média (GPS)";"29.499213254669066";"km/h";"-22.58583539";"-43.28471421";
"40194.7751618";"Altitude (GPS)";"19.102294921875";"m";"-22.58583312";"-43.28460258";
"40194.7751618";"Velocidade (GPS)";"31.283998489379883";"km/h";"-22.58583312";"-43.28460258";
"40194.7751618";"Velocidade média (GPS)";"29.53526500683378";"km/h";"-22.58583312";"-43.28460258";
"40196.0081237";"Altitude (GPS)";"17.81304931640625";"m";"-22.58583662";"-43.28449908";
"40196.0081237";"Velocidade (GPS)";"31.7879997253418";"km/h";"-22.58583662";"-43.28449908";
"40196.0081237";"Velocidade média (GPS)";"29.57898121168933";"km/h";"-22.58583662";"-43.28449908";
"40197.2545645";"Altitude (GPS)";"16.5955810546875";"m";"-22.58584924";"-43.28439257";
"40197.2545645";"Velocidade (GPS)";"32.43600082397461";"km/h";"-22.58584924";"-43.28439257";
"40197.2545645";"Velocidade média (GPS)";"29.633951634078965";"km/h";"-22.58584924";"-43.28439257";
"40198.5052889";"Altitude (GPS)";"18.8155517578125";"m";"-22.58584479";"-43.28427871";
"40198.5052889";"Velocidade (GPS)";"32.4";"km/h";"-22.58584479";"-43.28427871";
"40198.5052889";"Velocidade média (GPS)";"29.68634343701968";"km/h";"-22.58584479";"-43.28427871";
"40199.8283478";"Altitude (GPS)";"19.22210693359375";"m";"-22.58584728";"-43.28416066";
"40199.8283478";"Velocidade (GPS)";"31.139998626708984";"km/h";"-22.58584728";"-43.28416066";
"40199.8283478";"Velocidade média (GPS)";"29.714897180075408";"km/h";"-22.58584728";"-43.28416066";
"40201.0832833";"Altitude (GPS)";"19.77490234375";"m";"-22.5858568";"-43.28405901";
"40201.0832833";"Velocidade (GPS)";"29.268000411987305";"km/h";"-22.5858568";"-43.28405901";
"40201.0832833";"Velocidade média (GPS)";"29.70672294063253";"km/h";"-22.5858568";"-43.28405901";
"40202.385225";"Altitude (GPS)";"19.91290283203125";"m";"-22.58589145";"-43.28395394";
"40202.385225";"Velocidade (GPS)";"32.039998626708986";"km/h";"-22.58589145";"-43.28395394";
"40202.385225";"Velocidade média (GPS)";"29.750173018319348";"km/h";"-22.58589145";"-43.28395394";
"40203.6134779";"Altitude (GPS)";"21.24957275390625";"m";"-22.5859344";"-43.28386208";
"40203.6134779";"Velocidade (GPS)";"30.63600082397461";"km/h";"-22.5859344";"-43.28386208";
"40203.6134779";"Velocidade média (GPS)";"29.765466838961903";"km/h";"-22.5859344";"-43.28386208";
"40204.8470544";"Altitude (GPS)";"22.80438232421875";"m";"-22.58598468";"-43.28378487";
"40204.8470544";"Velocidade (GPS)";"29.987999725341798";"km/h";"-22.58598468";"-43.28378487";
"40204.8470544";"Velocidade média (GPS)";"29.769259791306904";"km/h";"-22.58598468";"-43.28378487";
"40206.0696749";"Altitude (GPS)";"21.111083984375";"m";"-22.5860346";"-43.28369707";
"40206.0696749";"Velocidade (GPS)";"32.79599876403809";"km/h";"-22.5860346";"-43.28369707";
"40206.0696749";"Velocidade média (GPS)";"29.819540968503276";"km/h";"-22.5860346";"-43.28369707";
"40207.3317608";"Altitude (GPS)";"22.11248779296875";"m";"-22.58609143";"-43.28360282";
"40207.3317608";"Velocidade (GPS)";"33.83999862670898";"km/h";"-22.58609143";"-43.28360282";
"40207.3317608";"Velocidade média (GPS)";"29.887323565598358";"km/h";"-22.58609143";"-43.28360282";
"40208.5809674";"Altitude (GPS)";"22.1083984375";"m";"-22.58615299";"-43.28351128";
"40208.5809674";"Velocidade (GPS)";"35.17200164794922";"km/h";"-22.58615299";"-43.28351128";
"40208.5809674";"Velocidade média (GPS)";"29.974063016897098";"km/h";"-22.58615299";"-43.28351128";
"40209.8143005";"Altitude (GPS)";"20.4613037109375";"m";"-22.58620272";"-43.28341622";
"40209.8143005";"Velocidade (GPS)";"34.38000068664551";"km/h";"-22.58620272";"-43.28341622";
"40209.8143005";"Velocidade média (GPS)";"30.044322577788847";"km/h";"-22.58620272";"-43.28341622";
"40211.0574813";"Altitude (GPS)";"19.63232421875";"m";"-22.58626836";"-43.28331332";
"40211.0574813";"Velocidade (GPS)";"33.08399848937989";"km/h";"-22.58626836";"-43.28331332";
"40211.0574813";"Velocidade média (GPS)";"30.09240983272034";"km/h";"-22.58626836";"-43.28331332";
"40212.2791679";"Altitude (GPS)";"18.493896484375";"m";"-22.58631556";"-43.28322057";
"40212.2791679";"Velocidade (GPS)";"30.492000961303713";"km/h";"-22.58631556";"-43.28322057";
"40212.2791679";"Velocidade média (GPS)";"30.098526720597782";"km/h";"-22.58631556";"-43.28322057";
"40213.5281477";"Altitude (GPS)";"17.74945068359375";"m";"-22.58636605";"-43.28311773";
"40213.5281477";"Velocidade (GPS)";"33.7319995880127";"km/h";"-22.58636605";"-43.28311773";
"40213.5281477";"Velocidade média (GPS)";"30.154514722283782";"km/h";"-22.58636605";"-43.28311773";
"40214.784276";"Altitude (GPS)";"16.71044921875";"m";"-22.58642447";"-43.28302109";
"40214.784276";"Altitude (GPS)";"17.35107421875";"m";"-22.58648273";"-43.28293515";
"40214.784276";"Velocidade (GPS)";"32.939998626708984";"km/h";"-22.58642447";"-43.28302109";
"40214.784276";"Velocidade média (GPS)";"30.197022862990043";"km/h";"-22.58642447";"-43.28302109";
"40217.2914343";"Altitude (GPS)";"16.7933349609375";"m";"-22.58653474";"-43.28283865";
"40217.2914343";"Velocidade (GPS)";"33.22799835205078";"km/h";"-22.58653474";"-43.28283865";
"40217.2914343";"Velocidade média (GPS)";"30.28661528974265";"km/h";"-22.58653474";"-43.28283865";
"40218.5332844";"Altitude (GPS)";"16.2083740234375";"m";"-22.58660438";"-43.28273673";
"40218.5332844";"Velocidade (GPS)";"33.587999725341795";"km/h";"-22.58660438";"-43.28273673";
"40218.5332844";"Velocidade média (GPS)";"30.33425407173979";"km/h";"-22.58660438";"-43.28273673";
"40219.7742009";"Altitude (GPS)";"16.95574951171875";"m";"-22.58666361";"-43.28265086";
"40219.7742009";"Velocidade (GPS)";"32.18399848937988";"km/h";"-22.58666361";"-43.28265086";
"40219.7742009";"Velocidade média (GPS)";"30.3605464975147";"km/h";"-22.58666361";"-43.28265086";
"40221.0280487";"Altitude (GPS)";"17.4337158203125";"m";"-22.58672378";"-43.28257131";
"40221.0280487";"Velocidade (GPS)";"31.572001647949218";"km/h";"-22.58672378";"-43.28257131";
"40221.0280487";"Velocidade média (GPS)";"30.377699385821057";"km/h";"-22.58672378";"-43.28257131";
"40222.2840519";"Altitude (GPS)";"17.15594482421875";"m";"-22.58680385";"-43.28250908";
"40222.2840519";"Velocidade (GPS)";"30.960001373291018";"km/h";"-22.58680385";"-43.28250908";
"40222.2840519";"Velocidade média (GPS)";"30.38584280567325";"km/h";"-22.58680385";"-43.28250908";
"40223.5521266";"Altitude (GPS)";"18.0537109375";"m";"-22.58690441";"-43.28246552";
"40223.5521266";"Velocidade (GPS)";"32.21999931335449";"km/h";"-22.58690441";"-43.28246552";
"40223.5521266";"Velocidade média (GPS)";"30.411379198875196";"km/h";"-22.58690441";"-43.28246552";
"40224.8190958";"Altitude (GPS)";"16.19451904296875";"m";"-22.58700342";"-43.28242307";
"40224.8190958";"Velocidade (GPS)";"33.26399917602539";"km/h";"-22.58700342";"-43.28242307";
"40224.8190958";"Velocidade média (GPS)";"30.45051633715931";"km/h";"-22.58700342";"-43.28242307";
"40226.0828648";"Altitude (GPS)";"14.56536865234375";"m";"-22.58710099";"-43.28238485";
"40226.0828648";"Velocidade (GPS)";"34.0560001373291";"km/h";"-22.58710099";"-43.28238485";
"40226.0828648";"Velocidade média (GPS)";"30.49919135320047";"km/h";"-22.58710099";"-43.28238485";
"40227.3344408";"Altitude (GPS)";"13.45477294921875";"m";"-22.5872099";"-43.28234762";
"40227.3344408";"Velocidade (GPS)";"35.60400123596192";"km/h";"-22.5872099";"-43.28234762";
"40227.3344408";"Velocidade média (GPS)";"30.566542473610628";"km/h";"-22.5872099";"-43.28234762";
"40228.5691968";"Altitude (GPS)";"13.12762451171875";"m";"-22.58730402";"-43.28232174";
"40228.5691968";"Velocidade (GPS)";"32.975999450683595";"km/h";"-22.58730402";"-43.28232174";
"40228.5691968";"Velocidade média (GPS)";"30.597501902081365";"km/h";"-22.58730402";"-43.28232174";
"40229.8018455";"Altitude (GPS)";"13.0616455078125";"m";"-22.58739695";"-43.28228161";
"40229.8018455";"Velocidade (GPS)";"33.26399917602539";"km/h";"-22.58739695";"-43.28228161";
"40229.8018455";"Velocidade média (GPS)";"30.631272179516724";"km/h";"-22.58739695";"-43.28228161";
"40231.0497641";"Altitude (GPS)";"12.00653076171875";"m";"-22.58748502";"-43.28222778";
"40231.0497641";"Velocidade (GPS)";"31.824000549316406";"km/h";"-22.58748502";"-43.28222778";
"40231.0497641";"Velocidade média (GPS)";"30.646371339037476";"km/h";"-22.58748502";"-43.28222778";
"40232.2941302";"Altitude (GPS)";"11.02398681640625";"m";"-22.58756875";"-43.28214967";
"40232.2941302";"Velocidade (GPS)";"32.0759994506836";"km/h";"-22.58756875";"-43.28214967";
"40232.2941302";"Velocidade média (GPS)";"30.664192945738904";"km/h";"-22.58756875";"-43.28214967";
"40233.5452139";"Altitude (GPS)";"12.05322265625";"m";"-22.58763238";"-43.28207261";
"40233.5452139";"Velocidade (GPS)";"33.912000274658205";"km/h";"-22.58763238";"-43.28207261";
"40233.5452139";"Velocidade média (GPS)";"30.704394475292407";"km/h";"-22.58763238";"-43.28207261";
"40234.7838456";"Altitude (GPS)";"12.8226318359375";"m";"-22.58768284";"-43.28197515";
"40234.7838456";"Velocidade (GPS)";"33.7319995880127";"km/h";"-22.58768284";"-43.28197515";
"40234.7838456";"Velocidade média (GPS)";"30.741048201268196";"km/h";"-22.58768284";"-43.28197515";
"40236.0357591";"Altitude (GPS)";"12.83734130859375";"m";"-22.5877351";"-43.28187928";
"40236.0357591";"Velocidade (GPS)";"34.3439998626709";"km/h";"-22.5877351";"-43.28187928";
"40236.0357591";"Velocidade média (GPS)";"30.784603511687845";"km/h";"-22.5877351";"-43.28187928";
"40237.2784964";"Altitude (GPS)";"13.67218017578125";"m";"-22.58779848";"-43.28178902";
"40237.2784964";"Velocidade (GPS)";"33.83999862670898";"km/h";"-22.58779848";"-43.28178902";
"40237.2784964";"Velocidade média (GPS)";"30.820832077059073";"km/h";"-22.58779848";"-43.28178902";
"40238.5388095";"Altitude (GPS)";"13.89703369140625";"m";"-22.58786517";"-43.28171158";
"40238.5388095";"Velocidade (GPS)";"29.7";"km/h";"-22.58786517";"-43.28171158";
"40238.5388095";"Velocidade média (GPS)";"30.807514150070382";"km/h";"-22.58786517";"-43.28171158";
"40239.7806587";"Altitude (GPS)";"13.46026611328125";"m";"-22.58795025";"-43.28166463";
"40239.7806587";"Velocidade (GPS)";"28.224000549316408";"km/h";"-22.58795025";"-43.28166463";
"40239.7806587";"Velocidade média (GPS)";"30.777616030266827";"km/h";"-22.58795025";"-43.28166463";
"40241.0379385";"Altitude (GPS)";"13.77398681640625";"m";"-22.588046";"-43.28164331";
"40241.0379385";"Velocidade (GPS)";"31.068000411987306";"km/h";"-22.588046";"-43.28164331";
"40241.0379385";"Velocidade média (GPS)";"30.78097927134002";"km/h";"-22.588046";"-43.28164331";
"40242.283873";"Altitude (GPS)";"13.41094970703125";"m";"-22.58815686";"-43.28163165";
"40242.283873";"Velocidade (GPS)";"32.616001510620116";"km/h";"-22.58815686";"-43.28163165";
"40242.283873";"Velocidade média (GPS)";"30.801797630861746";"km/h";"-22.58815686";"-43.28163165";
"40243.5302125";"Altitude (GPS)";"14.146728515625";"m";"-22.58825974";"-43.28162503";
"40243.5302125";"Velocidade (GPS)";"34.38000068664551";"km/h";"-22.58825974";"-43.28162503";
"40243.5302125";"Velocidade média (GPS)";"30.84195371556276";"km/h";"-22.58825974";"-43.28162503";
"40244.7727712";"Altitude (GPS)";"13.9853515625";"m";"-22.58836476";"-43.28161129";
"40244.7727712";"Velocidade (GPS)";"36";"km/h";"-22.58836476";"-43.28161129";
"40244.7727712";"Velocidade média (GPS)";"30.89902569463188";"km/h";"-22.58836476";"-43.28161129";
"40246.0422386";"Altitude (GPS)";"11.760589599609375";"m";"-22.58846954";"-43.28159303";
"40246.0422386";"Velocidade (GPS)";"35.28000068664551";"km/h";"-22.58846954";"-43.28159303";
"40246.0422386";"Velocidade média (GPS)";"30.947995543993787";"km/h";"-22.58846954";"-43.28159303";
"40247.2998637";"Altitude (GPS)";"12.848876953125";"m";"-22.58857878";"-43.28157629";
