time;step;angle;posX;posY;posZ;fuel;brake_input;throttle;vel
1773451253.8564541;1;-1.232244223398468;111.0152397940401;245.34414647472295;23.39326445279403;0.5783802091178847;0.0;0.0;[-0.04455021023750305, -0.0008162985322996974, -0.003329975064843893]
1773451253.890989;2;-1.2039866521838334;111.01452528050868;245.344587178668;23.392994923109654;0.5818125611416735;0.0;0.003400000184774399;[-0.041197631508111954, 0.01155887171626091, -0.031827956438064575]
1773451253.8940132;3;-1.1547786865018876;111.01363605237566;245.34459803419486;23.392102917830925;0.5851762655441135;0.0;0.006700000166893006;[-0.06562130898237228, -0.014916792511940002, -0.07520215213298798]
1773451253.9089575;4;-1.0996932358182354;111.0123882064363;245.34453506093996;23.390762796392664;0.5884726952870002;0.0;0.010000000149011612;[-0.08144873380661011, 0.014405588619410992, -0.080254927277565]
1773451253.9245558;5;-1.0327721511549472;111.01099431270268;245.34506452846108;23.38936739519704;0.5917031958622918;0.0;0.013400000333786011;[-0.08628653734922409, 0.03029002994298935, -0.09831710159778595]
1773451253.9412544;6;-0.977114446511647;111.00944210845046;245.3452543990279;23.38762777566444;0.5948690857543524;0.0;0.016700000315904618;[-0.10226190835237503, 0.006057084538042545, -0.09256893396377563]
1773451253.9571202;7;-0.9326327859750727;111.00755624868907;245.3455542952579;23.386063175974414;0.5979716570287708;0.0;0.020000000298023225;[-0.12376295775175095, 0.025380108505487442, -0.10073352605104446]
1773451253.9736683;8;-0.8978675773855973;111.00525983748958;245.34583090810338;23.384287704364397;0.601012175944332;0.0;0.023400000482797625;[-0.1380404829978943, 0.01439742837101221, -0.09729255735874176]
1773451253.9911947;9;-0.8765572415805307;111.00312091130763;245.34600919856166;23.38274004624691;0.6039918834151641;0.0;0.026700000464916232;[-0.13596811890602112, 0.039141613990068436, -0.08928768336772919]
1773451254.0566754;10;-0.8573069754139178;111.00040644663386;245.34706355666276;23.38112319575157;0.606911995502637;0.0;0.03000000044703484;[-0.18187497556209564, 0.0578225739300251, -0.0975753590464592]
1773451254.0681806;11;-0.7983098784561172;110.99151984904893;245.34884156420594;23.376471308642067;0.6153265587471529;0.0;0.04000000059604645;[-0.1993323415517807, 0.04422488063573837, -0.08059631288051605]
1773451254.083755;12;-0.7727778286241298;110.98811099794693;245.34871394721267;23.374956666259095;0.6180199712498814;0.0;0.04340000078082085;[-0.21088896691799164, -0.025686778128147125, -0.09633436053991318]
1773451254.1003308;13;-0.7580215164932214;110.98440245608799;245.34889192559058;23.37363106093835;0.6206595136931096;0.0;0.04670000076293945;[-0.22876138985157013, 0.022170403972268105, -0.06306900084018707]
1773451254.1171174;14;-0.7450197534933236;110.98063559969887;245.34906698248233;23.372951772646047;0.6232462632840625;0.0;0.05000000074505806;[-0.24143685400485992, 0.0136900395154953, -0.03334622457623482]
1773451254.133949;15;-0.7565671165352835;110.97609656350687;245.3491711082388;23.37215498898877;0.6257812758031328;0.0;0.05340000092983246;[-0.28173011541366577, -0.0015350452158600092, -0.04517875239253044]
1773451254.1501598;16;-0.7612975084244208;110.97145986417308;245.34929232939612;23.371991055944818;0.6282655858619747;0.0;0.056700000911951064;[-0.283849835395813, 0.023395933210849762, 0.015948090702295303]
1773451254.167173;17;-0.7697407488487511;110.96640169294551;245.350131128449;23.37209135392186;0.6307002073108368;0.0;0.06000000089406967;[-0.32896509766578674, 0.06604910641908646, 0.0025834129191935062]
1773451254.1837878;18;-0.7819198596648935;110.96062107011676;245.35074679070385;23.372470273578074;0.6330861338749111;0.0;0.06340000107884407;[-0.34973323345184326, 0.014162418432533741, 0.04172271862626076]
1773451254.2003036;19;-0.7827693451819534;110.95448310300708;245.35122282977682;23.372920960682677;0.6354243393373211;0.0;0.06670000106096267;[-0.39592301845550537, 0.04389386624097824, 0.009900550357997417]
1773451254.2640145;20;-0.7831773765252765;110.94771532155573;245.35203182714758;23.373387288011145;0.6377157779235295;0.0;0.07000000104308128;[-0.4200660288333893, 0.04871450737118721, 0.05249272286891937]
1773451254.2680154;21;-0.7401689267232796;110.92428099364042;245.35243569295562;23.374109181670065;0.6443187519044984;0.0;0.0800000011920929;[-0.5110028386116028, 0.0049040429294109344, 0.0035389696713536978]
1773451254.28473;22;-0.7229042103294947;110.91530488990247;245.35266898073314;23.37416129144549;0.6464322902556242;0.0;0.0834000013768673;[-0.5392900109291077, 0.003421859350055456, 0.0033143486361950636]
1773451254.3019438;23;-0.7115135441439063;110.90625055227429;245.35233337714453;23.37418662883647;0.6485035545670262;0.0;0.08670000135898591;[-0.5666429996490479, -0.02973831631243229, -0.004276938736438751]
1773451254.3180048;24;-0.7068140839102772;110.89645545836538;245.35252947849222;23.374212242848444;0.6505333900869603;0.0;0.09000000134110452;[-0.6173338890075684, 0.05628849193453789, 0.004899891559034586]
1773451254.3349595;25;-0.6996223130762552;110.88572526630014;245.35368742700666;23.374163027725444;0.6525226253653061;0.0;0.09340000152587892;[-0.6447978019714355, 0.0713842362165451, -0.008147609420120716]
1773451254.3506;26;-0.6897066687379798;110.87477226741612;245.3549321081955;23.37393129739212;0.6544720722775056;0.0;0.09670000150799753;[-0.6820221543312073, 0.0769905373454094, -0.023876067250967026]
1773451254.3681085;27;-0.6778927775943641;110.86316110473126;245.35635950625874;23.37346835216158;0.6563825263388149;0.0;0.10000000149011613;[-0.7235965728759766, 0.09764157980680466, -0.022115223109722137]
1773451254.3851392;28;-0.6520686396023808;110.8504595393315;245.35832571214996;23.373209667683113;0.6582547673839473;0.0;0.10340000167489054;[-0.7713035345077515, 0.13616758584976196, -0.009658376686275005]
1773451254.4020824;29;-0.6378697280606197;110.83747170399874;245.36039829603396;23.37319808099437;0.6600895595291019;0.0;0.10670000165700914;[-0.8027561902999878, 0.09898325800895691, 0.003160375403240323]
